-0.141348,-0.036686,0.039358,0.117888,-0.071966,-0.005463,-0.087132,-0.018464,-0.034149,-0.007742,-0.015354,-0.041678,0.132697,-0.029514,0.078666,-0.061572,0.006645,0.072419,-0.059413,-0.023655,-0.053586,-0.151068,-0.041147,0.012244,0.066597,-0.032862,0.051663,-0.012587,0.018855,-0.000509,0.105278,0.045940
-0.014588,-0.085251,-0.047847,0.034102,-0.016064,0.003932,-0.122258,0.110241,0.059935,-0.144747,-0.053766,-0.117079,0.003000,-0.024367,0.033798,0.030848,-0.195688,-0.038838,0.077188,-0.053612,-0.056331,0.056582,-0.011190,0.003535,-0.039085,0.032868,0.177446,-0.039264,-0.048459,-0.004603,0.108841,-0.022983
0.057930,-0.101628,0.159269,0.118182,0.096283,0.016967,-0.076855,-0.020206,0.070511,0.159847,0.127514,-0.002894,0.020929,-0.034000,0.114043,-0.021017,-0.042114,-0.160404,-0.001797,0.235572,-0.133012,0.019315,0.048197,0.200244,-0.063689,-0.004241,0.028590,-0.161912,-0.019490,-0.069785,-0.169943,-0.107066
0.103361,-0.062404,0.019309,0.061290,-0.140007,-0.081417,0.130437,-0.048028,-0.107841,0.026450,0.107638,0.155814,0.031744,-0.070701,0.011572,0.070003,-0.019610,-0.040529,0.050284,0.002556,0.124763,-0.111942,0.029403,-0.118046,0.000307,0.050946,-0.025075,0.002567,0.124934,-0.009804,-0.021230,0.103970
0.005280,0.046830,0.093193,-0.010798,-0.011756,-0.068104,-0.033372,-0.009112,-0.209902,-0.089388,-0.086772,-0.025780,0.123453,0.099297,0.077020,-0.150637,0.080979,0.228304,0.163504,-0.014459,-0.048125,-0.068007,-0.170969,-0.065922,-0.131929,-0.006656,0.026918,-0.205503,-0.056696,-0.111789,-0.111490,0.048218
-0.114885,-0.155042,0.103246,0.031926,-0.035085,-0.138801,0.030349,0.088682,0.066215,0.055467,-0.059094,0.180672,0.061384,-0.070094,-0.313377,0.030782,0.022719,0.007490,0.116458,-0.054428,0.002349,0.047235,0.019167,0.010330,0.025177,-0.106075,0.022985,0.042490,0.078713,-0.019790,0.032707,0.059193
-0.009721,-0.002374,0.000652,0.022086,0.000558,0.000733,0.010497,-0.010443,0.008141,-0.006427,-0.001613,0.003959,0.004032,-0.010926,-0.009651,0.013474,-0.012143,0.011444,-0.016901,0.008009,0.015034,-0.011299,-0.000897,-0.001211,0.005444,0.001549,-0.003083,-0.011095,-0.002361,-0.012584,-0.003103,-0.007434
0.130711,-0.065136,-0.080628,-0.031877,-0.027143,-0.042999,0.139911,0.087414,0.115782,0.119057,0.017487,-0.003896,0.037037,-0.050478,-0.078888,-0.123539,-0.019986,0.040531,-0.041291,-0.020090,-0.232011,-0.043743,0.003616,-0.040769,0.018264,0.048366,-0.038017,0.031884,0.046882,0.007780,0.043269,0.197636
0.084564,-0.038382,-0.049673,0.141144,-0.020933,-0.028654,0.123428,0.023212,0.053389,0.151484,0.024985,-0.096918,-0.000573,0.114768,-0.019203,-0.118937,0.046813,0.115945,-0.113502,0.056607,-0.058648,0.012354,-0.005889,0.000797,0.001088,0.072541,-0.057598,-0.094685,0.091057,-0.063352,0.232443,0.123082
0.068779,0.034940,0.026399,-0.122587,-0.018304,0.036734,-0.123064,0.094771,0.055077,-0.030002,-0.058055,0.048255,0.073690,0.029635,-0.032858,0.049855,-0.032063,0.059842,-0.030678,-0.042233,0.011466,-0.110811,-0.137349,-0.088958,0.075721,0.012413,-0.022743,-0.087852,0.128571,-0.023063,0.027652,-0.004177
0.014532,-0.000069,-0.184906,0.000532,-0.090872,0.002410,-0.076511,0.047549,-0.100148,0.009898,-0.067939,0.004866,0.055198,-0.063270,-0.002836,-0.004726,-0.193147,0.149332,0.067420,0.070107,0.054710,0.122896,0.012480,0.114996,0.001994,0.019648,-0.030614,0.139763,0.093789,-0.144684,-0.020842,-0.171071
