-0.085134,-0.164623,0.192262,-0.054803,-0.013443,-0.081009,0.136123,0.514514,0.030360,-0.052058,-0.228640,0.082050,0.095489,-0.196847,-0.306767,0.154983,-0.031766,-0.081142,-0.145710,0.414807,0.317095,0.198494,-0.007411,-0.156560
-0.120797,0.058968,-0.031734,-0.052390,-0.019374,0.001491,0.021622,-0.035590,-0.043167,-0.145714,0.042680,-0.060899,-0.139218,0.045392,-0.046253,0.086723,0.005109,0.090966,0.069836,-0.075078,-0.112916,-0.003880,0.020309,0.181635
0.157491,0.108459,-0.056567,0.223854,-0.029104,0.081143,0.128183,0.173710,-0.078252,-0.237626,-0.003830,0.053584,0.064144,0.104706,0.033401,-0.071435,0.142192,0.045775,0.020080,0.047933,0.127467,-0.225724,-0.133401,0.077291
-0.115984,0.020795,0.046412,-0.179128,-0.079693,-0.115249,-0.221231,0.263158,-0.124295,-0.031683,-0.247706,0.382961,-0.118067,0.175054,0.122245,0.057709,-0.062380,0.253615,-0.014247,-0.059728,0.121644,0.019409,0.065873,0.171219
-0.096363,-0.030877,-0.021060,0.010130,0.126036,-0.085543,-0.037269,-0.092848,0.057896,-0.100012,-0.089591,-0.099282,0.265784,0.026894,-0.023141,0.286832,0.103504,0.078787,-0.065424,-0.185878,0.185891,0.015333,0.071656,0.014346
-0.066152,-0.059995,-0.126879,0.125566,0.046110,0.060494,-0.072507,-0.130744,-0.022841,-0.151214,0.033356,0.091607,0.043085,-0.095624,0.043818,0.107865,0.123159,-0.078056,0.053880,-0.063128,0.155792,0.143006,-0.044265,0.023250
-0.095753,0.163526,-0.222364,0.101835,0.063423,0.036972,-0.186621,-0.172358,0.082007,-0.166637,-0.015257,0.044000,0.088807,-0.037031,-0.157956,0.306335,-0.276770,0.243996,0.107544,-0.017867,0.199002,0.035653,0.122864,-0.182421
-0.040668,0.093340,-0.126258,0.077734,0.066688,-0.003554,-0.082982,0.008188,0.329198,-0.073993,0.084025,0.148276,0.442388,0.080850,-0.048749,0.561922,-0.045181,0.151556,0.015536,-0.054851,-0.050491,-0.024369,-0.001367,-0.027413
0.003187,-0.104913,-0.202802,-0.070470,0.073674,-0.031295,0.310268,-0.224179,0.098064,0.104464,-0.015571,0.141018,0.135909,-0.163796,0.111711,-0.180907,-0.191758,-0.000412,-0.177597,-0.038236,0.011338,0.224029,-0.035622,-0.213999
0.033672,0.102263,-0.266197,0.148388,0.128624,0.060579,-0.127760,0.276199,-0.038684,-0.065941,-0.085230,-0.061846,0.106512,0.054650,-0.154833,-0.183425,0.092377,-0.113237,0.029606,-0.016333,0.016658,0.014666,0.051690,0.097080
0.310526,-0.007671,-0.007717,-0.141396,-0.260678,0.152630,-0.005764,-0.050759,0.049040,0.194378,-0.026171,-0.221240,-0.037225,0.074119,0.123893,0.135706,0.010656,0.126462,-0.129726,0.095033,0.198896,-0.070791,-0.017067,0.038316
0.204788,-0.112145,0.116340,-0.139610,0.170091,0.064673,0.011976,0.075790,0.102740,-0.118049,-0.072747,0.169862,0.019948,-0.102977,0.018082,0.018790,0.018892,0.190393,-0.409802,0.400393,0.114726,0.275469,0.094757,-0.192835
0.036428,-0.073628,0.034260,-0.019985,0.087577,0.022336,0.083262,0.045151,-0.067553,0.064765,0.005883,0.169685,0.231640,-0.259427,0.124786,-0.064139,-0.058914,-0.064543,-0.053165,0.137876,0.075339,-0.009947,-0.041896,-0.153224
-0.153020,0.127506,0.169347,0.028435,-0.058041,-0.164635,-0.083270,-0.048132,0.071560,-0.189361,0.084251,0.000333,-0.034161,0.015610,-0.145149,-0.081072,-0.072204,-0.013575,-0.432272,-0.095646,-0.018728,0.153430,0.016254,-0.042963
-0.237914,0.093950,-0.048625,0.177933,-0.162309,-0.176780,0.055996,-0.058994,0.017057,0.213186,0.111024,-0.043436,0.019707,-0.169822,-0.058313,-0.121717,0.126865,0.233892,0.203839,-0.162850,0.250734,-0.183506,0.060120,0.051456
-0.023036,-0.033056,0.020134,0.093929,0.236267,-0.187086,0.062979,0.244659,-0.148698,-0.284314,0.185013,-0.193309,-0.131775,0.203410,0.061589,0.032955,0.134395,-0.024446,0.118197,0.112742,0.093463,-0.238968,0.066657,-0.103684
-0.350582,-0.241077,-0.051370,0.048936,0.115367,0.123059,0.336355,-0.092823,0.177318,-0.201538,-0.053535,0.338842,-0.119063,0.168917,-0.088862,-0.011131,0.070532,0.198925,-0.024692,0.105502,-0.085858,-0.084919,-0.203817,0.131224
0.032017,0.138233,-0.036639,0.000412,-0.238585,0.083340,-0.019314,0.199589,0.377543,0.086305,0.190670,0.156783,-0.210739,0.164328,0.040360,-0.118882,-0.403052,-0.025669,0.036607,0.333076,-0.112507,-0.089596,-0.205328,-0.083043
0.093964,-0.185430,0.100119,-0.098615,-0.114686,-0.062939,0.092234,-0.007357,-0.175428,-0.018023,-0.059704,-0.004091,-0.296036,0.070633,0.025956,-0.328677,0.186301,-0.170887,-0.068308,0.036733,-0.009595,0.013259,-0.095915,0.040447
0.214775,-0.030824,-0.104961,0.067363,-0.067417,-0.051044,-0.109984,-0.052151,-0.088662,0.326441,0.082367,0.232047,0.102691,0.182440,-0.092619,-0.083366,-0.006765,0.084888,-0.410578,0.130885,0.258900,-0.017595,0.235856,0.020999
-0.035123,-0.120677,-0.045715,0.008106,-0.234482,0.133617,0.077323,0.055825,-0.161479,0.002916,-0.027480,0.126451,0.154417,0.206727,0.036840,0.004742,-0.136891,-0.400961,-0.110115,-0.016065,0.083965,-0.248597,-0.130947,-0.052484
-0.138021,0.237894,-0.088367,-0.046280,0.058534,0.013647,-0.183681,-0.027331,-0.191294,0.087570,0.080442,-0.001452,-0.034074,-0.090967,-0.032883,0.060620,0.149310,0.038669,-0.006840,0.060237,-0.068643,0.237297,-0.035906,-0.076404
0.015420,-0.019094,0.205459,-0.187184,-0.026293,-0.145942,0.156974,-0.388008,0.147347,-0.008992,0.133419,0.105747,-0.123420,-0.149731,0.163715,0.014066,0.014568,0.417232,-0.101301,0.049394,0.150018,0.055965,0.077545,-0.046142
-0.292507,-0.075758,-0.140377,0.059822,-0.192449,-0.287315,0.028645,-0.034491,0.018593,0.083871,0.297713,-0.071938,-0.110371,0.228531,-0.151877,0.002767,0.039360,0.108405,0.125956,-0.218150,0.315691,-0.168053,0.106384,0.068751
0.174994,-0.095301,-0.133344,0.084430,-0.021480,0.085136,-0.237827,-0.208544,0.180402,-0.388259,0.015566,0.134701,-0.201255,0.045000,-0.058862,0.060440,-0.444938,-0.003084,0.230041,0.073800,0.474015,0.047266,-0.163483,-0.039325
-0.018957,0.018588,0.035159,0.017408,-0.074724,0.088562,0.078142,0.002498,0.265471,0.010030,-0.040319,0.031974,0.044643,0.104120,0.047440,-0.163530,-0.047992,-0.121738,0.051460,0.129379,0.073865,-0.099610,-0.096001,0.052567
-0.117365,0.053044,0.024722,-0.099363,-0.013998,-0.015259,-0.019617,-0.046768,-0.067710,-0.130348,0.009527,-0.071008,-0.148684,0.094367,-0.085533,0.125958,0.049337,0.112453,0.100513,-0.106496,-0.094794,0.016475,-0.021446,0.209343
-0.129858,-0.138638,-0.142471,0.150338,-0.064208,0.015316,-0.058742,-0.079373,-0.271731,-0.011608,0.066905,0.070089,-0.351129,-0.011505,0.004466,-0.002465,0.167055,0.037545,-0.065197,0.105199,0.067153,0.150423,-0.043413,-0.101396
0.268347,-0.025178,0.143620,-0.286265,-0.165185,-0.175458,-0.173342,-0.088363,-0.044439,0.145140,0.087909,-0.159914,-0.024577,0.056805,-0.224302,0.069957,-0.112928,0.149778,-0.238289,0.019904,-0.038684,0.082811,0.114821,-0.122773
