0.102018,-0.104838,0.148101,-0.083426,0.274301,-0.005627,0.003328,0.124427,0.036915,0.030445,-0.117998,-0.086868,0.013304,-0.108468,0.024863,-0.108151,-0.025774,-0.051284,-0.130564,-0.009460,-0.038351,-0.016642,0.138711,-0.117996,-0.067591,0.027368,0.048682,-0.068242,-0.050805,0.129107,-0.054465,-0.068844,-0.180933,0.135873,0.136917,-0.001819,0.052633,-0.000167,0.074912,-0.077515,-0.040723,0.018489,-0.066771,-0.027166,-0.019684,0.010763,-0.087604,-0.107623,-0.200971,-0.022197,-0.053847,-0.267762,-0.269758,-0.005073,0.002611,0.017419,-0.122850,0.015609,0.078309,0.028795,-0.079694,-0.023226,0.061327,0.028405,-0.067109,0.048114,-0.001535,-0.091192,-0.062018,-0.009303,0.006367,-0.000231,-0.166698,-0.263210,0.148477,-0.067997,-0.061142,-0.189829,-0.110024,0.180026,0.061751,0.048181,0.099371,0.095151,-0.084015,-0.034588,-0.009058,0.093331,0.190437,-0.088941,0.069569,0.079681,-0.110151,0.057831,0.171898,0.041055,-0.055034,0.041818,0.030344,-0.048421,-0.086773,0.203253,-0.067346,0.069161,-0.002107,-0.186918,-0.130047,0.076910,-0.026192,0.126648,0.108070,0.028538,0.054325,0.014661,0.112417,0.084063,-0.017643,0.154324,-0.038162,0.028797,0.075033,-0.106023,-0.083519,0.084382,0.019197,0.045388,-0.022248,0.058297,0.112159,0.039815,-0.179277,-0.060126,0.062606,-0.063682,0.061564,0.079070,-0.091992,-0.010230,-0.040478,-0.098115,-0.017625,-0.106800,0.059881,-0.058437,0.137871,0.133799,0.153688,0.039764,0.013686,0.122027,0.022775,0.027777,-0.064470,0.120920,0.128556,0.075516,0.020757,0.050697,0.047453,-0.076626,0.011227,-0.006548,-0.072716,0.151886,0.067113,-0.059094,0.016712,0.009146,0.064583,-0.011236,0.085454,-0.022719,-0.006407,-0.084526,-0.008784,-0.110813,0.013199,0.093129,0.211567,0.116981,-0.210876,-0.033599,0.145453,0.059438,-0.015710,0.067849,-0.109526,-0.011015,-0.143700,0.032655,-0.011584,0.199600
-0.064961,0.041061,-0.033423,0.051363,0.231026,-0.054213,0.048945,-0.080923,-0.058816,0.096960,-0.089821,-0.201076,0.095776,0.197232,-0.224692,-0.042312,0.004483,-0.048150,-0.009027,-0.093233,0.037271,-0.074300,-0.102111,-0.092337,-0.153677,0.009874,0.266771,0.151544,0.069542,-0.277374,-0.159446,-0.182175,0.118979,-0.034646,0.066128,-0.226454,0.107352,-0.156389,-0.172934,-0.129987,-0.074993,0.089116,-0.264325,-0.084373,0.060790,0.080732,-0.038523,-0.208409,0.072209,-0.078648,0.019492,0.235176,-0.032680,0.067149,-0.008040,-0.064251,0.107448,0.036228,0.200049,0.080270,0.043674,0.128532,-0.183216,0.004816,-0.223440,-0.121010,0.005675,-0.006445,0.100123,0.090345,0.035513,0.015266,-0.423805,0.141377,0.149456,-0.037659,-0.028748,-0.013529,0.025061,-0.037267,-0.169349,0.104085,0.223817,-0.102054,0.023060,-0.046711,-0.015817,0.236397,0.164211,0.050988,-0.060507,-0.076755,-0.088012,0.148288,0.040533,-0.018512,-0.058631,0.147851,-0.126141,0.036992,-0.111255,-0.034582,0.007257,-0.117966,0.053935,0.156264,0.041270,0.006683,0.084238,0.143598,0.023857,-0.228107,0.116317,0.000637,0.093817,0.093976,-0.010653,-0.036114,0.037065,0.031296,0.127441,0.030242,-0.076057,0.011642,0.079616,0.188840,-0.097954,0.040041,0.066587,0.081656,-0.097212,0.090405,0.147428,0.135301,-0.010107,-0.022426,-0.105575,0.035590,-0.170422,0.048543,0.052300,-0.041686,-0.002764,-0.000053,0.056207,-0.273955,0.099881,0.089908,0.204655,-0.128482,-0.071191,0.035447,0.146330,0.063411,0.000187,0.016696,-0.109644,0.120387,-0.046101,-0.129652,0.096125,0.048353,0.036915,0.050194,0.107719,-0.054237,-0.110889,0.027715,-0.070279,0.099925,0.053390,-0.184434,0.024510,-0.112122,-0.086701,0.086660,0.030017,-0.037054,0.055934,-0.081966,-0.016607,-0.097899,0.041022,0.055860,0.026024,0.097294,0.013155,-0.076295,0.032365,0.069990,0.113921,0.067155
0.124653,0.067613,-0.054747,-0.056770,0.003456,-0.136923,-0.010016,0.012092,-0.142872,0.064945,-0.092864,0.068808,-0.177676,-0.045116,-0.056483,0.132750,0.002214,-0.083181,-0.089319,0.147872,0.129423,-0.070144,-0.075448,-0.205800,0.091797,0.047520,0.044216,0.034102,0.218016,-0.058583,-0.101328,-0.031783,0.095513,0.034081,-0.065711,0.047581,0.088052,0.004843,0.044526,-0.049059,0.029518,-0.007564,0.022223,0.205836,0.046181,0.049971,-0.157431,0.056008,0.025498,-0.078501,-0.085104,0.029088,-0.090570,0.141190,0.016520,-0.099094,-0.178516,0.051399,0.075624,0.082827,-0.045828,0.174168,-0.189929,-0.046668,-0.126185,-0.023483,0.017827,0.022684,-0.060335,0.113507,-0.126521,-0.036490,-0.089956,-0.052785,0.110872,-0.016352,0.096402,0.108884,0.192387,-0.002373,0.017151,0.051124,-0.005624,-0.008528,-0.168561,0.082395,0.087524,-0.174419,0.005453,-0.005392,0.073934,0.063042,-0.015530,-0.272439,-0.063390,-0.065349,0.098396,-0.145764,-0.034896,0.068097,0.232313,0.032846,0.039549,-0.248906,-0.033349,0.060360,-0.086856,-0.177582,-0.060387,0.088208,-0.039942,0.217039,0.122664,-0.004085,0.054992,0.103718,0.136572,0.028621,0.064219,-0.046980,0.054455,-0.099758,-0.176099,0.093372,0.050671,-0.060896,-0.100848,0.086148,-0.122360,0.078766,-0.190027,0.037391,-0.086462,0.086851,0.153763,0.137724,-0.089135,0.005335,0.209938,0.046559,0.004234,0.055197,0.082320,-0.065894,0.101947,0.110107,-0.093587,0.092492,0.238989,0.059480,-0.071038,-0.059337,-0.066891,0.080748,0.213198,-0.019482,0.107276,-0.007471,-0.083500,-0.118125,-0.082114,-0.019529,-0.077900,-0.014312,0.024711,0.233906,0.080975,0.112712,-0.057639,0.083243,-0.102458,-0.030312,0.010628,-0.063527,-0.087518,-0.019239,0.121524,-0.167013,0.007328,0.032842,-0.041430,0.071117,-0.032987,0.002686,-0.067883,-0.010200,0.275870,0.046699,-0.057401,0.236917,-0.025872,0.135153
-0.055505,-0.100353,-0.027877,0.114822,-0.070645,0.061132,-0.081245,-0.037379,-0.131982,-0.018977,0.050600,-0.016100,-0.117857,-0.076302,0.064811,-0.118223,-0.072670,0.012561,-0.132706,0.059747,-0.133216,0.005012,-0.040522,0.023826,-0.048920,0.037930,0.075942,-0.100564,-0.140027,0.058713,0.029465,0.246356,-0.036214,0.090740,-0.249051,0.191489,0.027071,0.128856,-0.007490,0.118932,-0.123650,-0.022467,0.171252,0.126246,-0.079949,0.061174,0.078951,0.144547,0.035415,-0.029443,-0.036061,-0.034156,-0.020998,0.073707,-0.084127,0.013659,-0.115240,0.104634,0.108511,0.012860,-0.090999,-0.061879,-0.116410,-0.111774,-0.064301,-0.013156,0.024184,-0.119040,-0.097069,0.052238,0.026362,-0.110778,-0.192940,0.139334,0.017588,0.002281,0.045851,0.030375,0.158568,0.143200,-0.083288,0.045799,-0.074591,-0.111673,-0.120459,0.002884,-0.070883,-0.186540,-0.100449,0.011447,0.026364,0.035327,-0.203846,-0.055896,0.020179,-0.051759,-0.130023,0.341370,0.006438,0.061602,-0.130217,-0.135985,-0.164767,-0.084806,0.197090,-0.143816,0.008216,0.144820,-0.003321,-0.043094,-0.031379,-0.084749,-0.110483,-0.088712,0.047518,0.090001,-0.013048,0.057659,0.068657,-0.046046,0.081799,-0.147908,0.162140,0.009366,-0.028781,0.203334,0.059879,-0.043225,0.093887,-0.005599,0.061178,0.041927,-0.134596,0.028921,0.149132,0.075110,-0.154006,0.101602,-0.056576,0.062021,-0.007283,0.051310,-0.012731,0.061483,0.092076,0.006137,0.202129,-0.168136,0.022322,0.161856,-0.118752,0.114150,-0.027183,-0.029745,0.115739,0.025140,0.066962,-0.058912,-0.041458,0.081377,-0.004182,0.119843,-0.078431,-0.078929,0.096278,-0.069928,0.007376,0.063524,-0.068244,0.068272,-0.010048,0.073901,-0.058695,-0.068454,0.043575,-0.099542,-0.019112,-0.065302,-0.055002,-0.108511,0.082360,-0.049311,-0.002529,-0.059196,-0.139363,0.036814,0.112193,0.042525,0.012316,0.023641,0.023612,0.062264
-0.015969,-0.164865,0.091262,-0.066395,0.004800,-0.024133,0.059367,0.052037,0.042305,-0.090300,0.019252,-0.099471,0.090588,-0.030867,0.101613,-0.022686,-0.063072,0.126761,0.031447,-0.041615,-0.133403,-0.104515,-0.112373,-0.048749,-0.113769,-0.103668,0.027565,0.136922,-0.258923,-0.100661,0.003397,0.067106,-0.118107,0.003863,-0.007733,-0.129197,0.184617,-0.076297,-0.065871,0.074435,0.173629,0.074171,0.021325,-0.008035,-0.033062,-0.079745,0.015266,-0.040349,0.076181,0.008578,0.047715,-0.010118,0.039065,0.190045,-0.083165,-0.126491,-0.020981,0.049632,-0.079784,-0.002657,0.026738,0.048918,-0.010293,0.029440,0.004162,0.096461,0.019928,-0.138054,0.021853,-0.114199,0.027229,0.170958,0.006121,0.034821,-0.028798,0.062490,-0.020798,0.173099,-0.063155,0.165147,0.097283,0.011228,-0.036477,-0.025807,-0.023674,-0.196723,-0.043510,0.121147,-0.155520,-0.040215,-0.023516,0.049134,0.018562,-0.111179,-0.113730,-0.174690,-0.047435,0.121814,-0.107613,0.074638,-0.026264,0.124600,0.045959,0.185152,-0.110447,-0.210631,-0.077918,0.092410,0.048005,-0.045859,0.117973,-0.156806,0.218146,0.076388,0.015596,0.104985,-0.019240,-0.110549,-0.013617,0.109265,-0.070526,0.074104,0.240728,0.065303,0.048417,0.180829,-0.071913,-0.093318,-0.092844,0.025769,-0.233047,-0.045639,0.097329,-0.034805,0.086738,-0.107113,0.018830,-0.055446,-0.144224,-0.050976,-0.179468,0.063217,-0.065489,0.036780,0.103294,-0.000745,-0.041480,-0.171312,0.085296,0.056917,-0.079065,-0.063571,0.060399,-0.026881,0.001345,0.092497,0.078596,0.026544,0.044507,0.168606,0.239567,-0.063431,0.042272,-0.055860,-0.032156,0.100428,0.142979,-0.058362,0.013923,0.040499,-0.302065,0.021967,0.051754,-0.198120,-0.177137,-0.030134,0.323736,0.034936,0.100356,0.002716,-0.028265,0.212246,0.007655,0.158212,-0.052070,0.096334,0.081320,0.082464,0.011866,-0.074137,0.125146,0.010328
0.057870,0.056940,-0.170815,0.140515,0.124056,0.069259,-0.188837,-0.135154,-0.068181,0.091019,0.086067,-0.097530,-0.015140,0.120453,-0.023541,-0.012811,-0.030394,0.205328,0.060629,-0.074415,-0.084197,0.071793,-0.040673,-0.154731,-0.017210,0.049436,0.082843,-0.107195,-0.104770,-0.011377,0.140999,0.101625,0.296993,0.019774,0.013693,-0.150847,-0.004271,0.065052,0.156133,0.009083,-0.030906,-0.040136,-0.012588,-0.100465,-0.139325,-0.033985,0.135483,-0.093684,0.087712,-0.062837,-0.035235,-0.120403,-0.128531,0.065857,0.074577,-0.016411,0.141820,0.065078,0.387029,0.052844,0.234001,0.009043,-0.017181,0.011859,0.182221,-0.059509,-0.000810,-0.134910,-0.148489,0.039106,-0.107281,-0.128163,-0.082454,-0.148851,-0.099907,-0.008409,0.025733,0.159912,-0.003574,0.173680,0.057180,0.001620,-0.175857,-0.047272,-0.066422,-0.139101,0.037409,0.048150,-0.050081,-0.094867,-0.069107,-0.253944,0.039367,0.075353,0.151362,0.011790,-0.008837,-0.015921,0.103879,-0.004574,0.085948,0.320553,0.044000,0.052201,0.113586,0.120056,0.067931,-0.023525,-0.019876,0.226850,0.043461,0.019357,-0.243858,-0.116709,-0.099653,0.083783,0.016479,0.045821,-0.135830,0.070919,0.078264,0.067589,0.049477,-0.112605,-0.143971,-0.064114,-0.054301,-0.031948,-0.125745,-0.072268,0.040112,-0.122591,-0.049824,0.047129,-0.089017,0.089168,-0.031398,0.003934,0.198657,-0.044445,-0.028136,0.033458,0.094409,0.006689,0.156163,-0.186233,0.059094,-0.054813,-0.139970,-0.005176,0.213060,0.037760,-0.097098,-0.125580,-0.081985,0.231940,0.089120,-0.170506,-0.001619,-0.008917,0.024431,0.071246,0.069181,-0.041674,0.037743,-0.088582,0.180624,0.172838,0.103869,-0.004514,0.054580,0.125941,-0.016793,-0.019489,-0.047646,0.085348,0.103652,0.137299,-0.166717,-0.079726,-0.008175,-0.079251,-0.033097,-0.044488,-0.081302,-0.034043,-0.197678,-0.014312,-0.104623,-0.162682,-0.075433,0.002445
0.058708,-0.095646,-0.009764,0.148623,-0.019376,0.031445,0.042055,-0.106427,-0.098365,0.132683,0.100298,0.099400,-0.175694,-0.002754,0.067472,-0.130602,-0.008057,0.130260,0.095254,0.176678,-0.086893,-0.001889,0.060627,0.062275,0.093026,0.059664,0.088971,0.072916,-0.135781,0.032937,-0.133056,0.146420,-0.017337,0.007737,-0.061245,-0.081845,0.011971,0.127276,0.029008,0.045610,0.090490,-0.002553,0.000208,0.105279,0.114705,-0.098562,-0.078940,-0.043740,-0.172895,-0.034612,0.061926,0.230129,-0.018420,-0.185284,-0.075286,0.055763,0.171969,0.043845,0.049969,0.156022,0.005468,-0.039283,-0.253251,0.087409,-0.158388,-0.127582,0.137747,0.036423,-0.046601,-0.014109,0.062225,-0.012039,-0.158468,-0.008746,0.053566,-0.025389,-0.081688,-0.037610,-0.102036,0.125638,0.142315,-0.017142,-0.004271,0.034411,-0.036052,0.081474,0.110232,-0.184966,0.110560,-0.024894,-0.034914,0.118481,-0.035545,-0.120100,0.054164,0.006043,-0.019176,0.018351,0.141189,0.145526,0.117989,0.009305,0.030631,-0.064489,-0.093831,0.088494,-0.095088,0.028284,0.108756,-0.110556,-0.001951,0.041245,-0.241436,0.036237,0.099654,0.020489,-0.110138,0.164530,0.103960,0.135201,-0.010371,-0.251601,0.233048,0.132746,-0.072430,0.069938,-0.013337,-0.022343,-0.039642,0.082599,-0.055224,-0.083682,-0.083249,0.080086,-0.012791,-0.112299,-0.043309,0.033348,-0.040960,0.006006,0.172037,-0.032654,-0.073023,-0.150049,-0.049648,0.149963,-0.267026,-0.034839,-0.034600,-0.015172,0.041018,0.252650,0.046318,0.205158,0.128482,-0.023603,-0.139617,0.107740,0.025929,0.013993,0.055059,0.227178,-0.120212,0.112877,0.067123,-0.120461,0.056613,0.116706,0.048988,0.100868,-0.143214,-0.094382,0.034100,-0.083966,0.003307,0.094053,0.106888,-0.130264,0.014565,-0.245036,-0.031528,0.061807,-0.067916,-0.064842,0.018772,0.060891,-0.012654,-0.033798,-0.002835,-0.256054,-0.021980,0.061058
0.066873,-0.164141,-0.077465,0.051692,0.041264,-0.056302,0.135259,-0.017631,-0.063486,-0.092349,-0.039848,0.124539,-0.145780,0.075710,0.011396,-0.068809,-0.035702,0.180160,0.039417,0.010754,0.104144,0.012233,-0.037069,-0.105234,0.041574,0.002550,0.010046,0.087219,-0.009816,-0.042271,0.066936,-0.129818,-0.055867,-0.009563,-0.145429,0.073142,0.147394,0.043910,-0.085834,0.113394,-0.145831,-0.091992,0.044893,0.060637,0.064653,-0.149574,0.017802,0.019935,0.009139,0.094978,0.176016,-0.030094,0.028038,-0.030072,0.047256,0.033922,0.004788,0.174790,-0.044691,0.087524,-0.006497,0.001772,-0.084347,-0.086181,-0.001861,0.046684,0.112100,0.015824,-0.003644,0.055597,-0.029955,-0.025537,0.009928,-0.159568,-0.094898,0.072564,-0.000253,0.097606,0.009334,-0.067062,0.012100,0.075828,-0.018932,-0.119382,0.052054,0.040727,0.126213,0.068826,0.126232,-0.064273,0.012631,-0.128702,0.168600,0.137072,-0.071018,-0.184098,-0.093483,0.204319,0.049464,-0.144448,-0.077752,-0.045441,0.094101,0.063323,0.026182,0.009037,0.069351,0.258336,0.118009,0.062471,0.327307,-0.071424,-0.151023,0.024013,0.077873,0.077536,-0.112484,-0.019967,-0.045044,-0.050588,0.096721,0.036550,-0.040883,0.048550,-0.079590,0.139374,0.348091,-0.147916,0.121639,-0.114941,-0.024676,-0.073460,0.108515,-0.086706,-0.092231,-0.080368,0.255751,0.004048,0.066394,-0.072801,-0.011463,0.117633,0.158267,-0.035686,0.006416,-0.011508,0.093936,-0.075200,-0.119541,-0.074086,-0.013177,0.010357,-0.081842,0.073684,-0.114459,0.011446,-0.048468,0.162699,-0.042179,-0.084296,-0.073739,-0.051558,0.023334,0.000622,0.111950,-0.116070,-0.026037,0.075072,0.069134,0.116004,0.065637,0.052596,0.089365,0.057179,0.296147,0.012699,-0.194690,0.004254,0.055888,0.117460,-0.022153,-0.008557,0.142634,0.039121,0.190085,0.020375,0.001253,0.028214,-0.007520,-0.074200,0.035252,0.046393
-0.023446,-0.000948,0.058171,0.025186,0.246282,0.010180,-0.011961,-0.117860,-0.037193,-0.055722,0.006763,-0.142299,0.039541,0.060479,-0.112827,-0.032939,0.064903,-0.172047,-0.006697,-0.096932,-0.091449,0.001628,-0.019594,0.251345,-0.122742,0.060051,-0.138831,0.095519,-0.113339,0.064640,0.084934,-0.012892,0.081903,-0.022520,-0.102897,-0.167492,-0.043927,0.098249,-0.018096,-0.176664,0.057314,-0.019597,0.210618,-0.090124,-0.063627,0.007519,-0.127308,-0.023696,0.044099,0.081985,-0.013286,-0.147494,0.070439,0.066277,-0.064871,0.119796,0.055257,-0.038211,0.112037,-0.079025,0.201767,-0.007687,0.054589,0.171593,0.107212,-0.084985,-0.073319,-0.063212,-0.105432,-0.092929,0.044909,-0.011730,0.111919,0.115684,0.003522,0.153244,-0.005999,-0.103312,-0.095364,-0.021869,0.064450,-0.244824,-0.014015,-0.006861,-0.112330,0.018446,0.070528,-0.128412,-0.074804,-0.097200,-0.106094,-0.108991,-0.052291,0.069192,-0.066955,-0.008577,-0.125592,-0.067027,-0.162747,0.157657,0.096990,0.085864,-0.131428,-0.071628,0.112928,-0.136130,0.023755,-0.010037,0.079694,-0.044591,0.012076,-0.074296,0.059391,-0.120825,0.083974,0.077554,0.075333,0.017838,0.012799,-0.141726,-0.050331,-0.011812,0.145138,0.021157,-0.016363,0.249283,-0.026405,0.199940,0.027348,0.054296,-0.040460,0.192870,0.038329,0.016255,0.015662,0.125390,-0.097897,0.062261,0.210656,0.054119,-0.016416,-0.002157,0.047812,0.002381,0.069037,-0.032360,0.022320,0.125967,0.014992,0.093642,-0.078979,-0.009694,0.026777,-0.125917,-0.030961,-0.065777,-0.266873,-0.103370,-0.050105,0.015181,0.087413,0.068465,-0.069018,0.026871,-0.150669,0.123445,-0.051045,-0.013210,-0.143917,-0.017534,0.035392,0.138464,0.092632,-0.013199,-0.102281,0.155984,0.045275,0.055871,-0.061321,0.040301,0.122164,0.066838,-0.038298,0.032620,-0.086417,-0.008197,0.085784,-0.034259,0.120230,0.059591,0.114931,-0.022436
0.044065,0.040287,-0.099736,0.094493,-0.163400,-0.034435,-0.193835,-0.033384,-0.047292,0.110094,-0.076441,-0.142725,-0.095026,0.016154,-0.133703,-0.018090,-0.012232,-0.201707,-0.017846,-0.213296,0.025189,-0.052722,-0.096548,-0.012192,-0.102754,0.014244,-0.045733,0.157627,0.019022,0.112536,-0.029994,-0.074552,0.108643,-0.160120,-0.035776,-0.240701,0.103257,0.065446,-0.019184,-0.038340,0.019745,0.061624,0.041986,0.175917,-0.133825,0.162427,0.032789,-0.133103,0.028548,-0.200427,-0.096802,-0.001686,0.049725,-0.066807,0.023954,0.053075,-0.051647,0.136035,-0.002795,0.178180,-0.190507,0.036711,0.037936,-0.035650,-0.088846,0.154709,-0.013844,0.006728,0.093248,0.039483,-0.038959,-0.080607,-0.031358,0.126310,0.104511,-0.008388,0.037835,-0.054976,-0.139856,0.071664,-0.020756,0.017405,-0.113299,0.010981,0.032148,-0.117820,-0.092759,0.120158,-0.045047,-0.049157,-0.012694,-0.189542,-0.091343,-0.087598,-0.104963,0.014229,-0.059856,-0.022468,0.087062,0.094559,-0.119365,-0.077870,0.045178,-0.088758,-0.030797,-0.033139,0.145946,-0.054330,0.213514,0.037208,0.018450,0.040682,-0.064394,-0.068626,-0.132868,0.189934,0.022474,0.080946,-0.064134,-0.006447,0.072269,-0.281418,0.046417,-0.170344,-0.087487,-0.032686,0.199841,0.188021,-0.014131,0.154473,-0.046295,0.041312,-0.048807,0.129007,-0.080177,-0.050117,-0.099828,0.052382,-0.222457,-0.023596,-0.095450,0.007280,-0.008716,-0.047321,0.242313,-0.190536,0.044618,0.085455,-0.002901,-0.125502,-0.019301,0.097038,-0.120374,-0.111954,-0.148031,0.219776,0.012105,0.054546,-0.043794,-0.111999,-0.050646,0.030981,-0.040091,0.055569,0.126097,-0.308309,-0.048877,-0.104731,0.040384,-0.042536,-0.046993,-0.039828,-0.043995,0.025854,0.175112,-0.044582,-0.137314,-0.035101,0.137851,-0.000756,0.010952,0.139616,0.071633,-0.027658,-0.000186,0.008954,-0.064753,0.055949,-0.022034,-0.078796,-0.040674,0.035278
