-0.073452,-0.101899,-0.044173,-0.077929,0.151611,-0.051762,-0.062608,-0.058159,-0.038160
0.030834,0.041982,0.028446,0.040706,0.210021,0.044202,0.029249,0.024372,0.028089
-0.081067,0.017232,0.092887,-0.181255,0.030704,0.173689,0.058169,-0.010635,-0.036746
-0.023373,-0.064319,-0.019727,-0.025326,-0.033673,-0.029729,-0.061835,-0.029506,-0.060767
0.044302,0.041869,0.031887,0.048604,0.122931,0.049881,0.032443,-0.012120,0.029975
0.001179,0.006513,0.000426,0.006935,0.179801,0.013274,0.009222,0.020978,0.017095
-0.036460,-0.042187,-0.037806,-0.048703,-0.006604,-0.054376,-0.049856,-0.067928,-0.045655
-0.024363,0.082102,0.215973,-0.038937,-0.057273,0.148818,-0.106562,-0.158366,-0.003533
0.110785,0.156026,-0.059134,0.149295,0.120712,-0.131184,-0.051573,-0.151874,-0.049871
-0.046266,0.193613,-0.051161,0.032271,0.127349,0.023307,0.008090,-0.094007,0.020103
-0.030506,0.026903,0.015208,-0.046705,0.021695,0.183755,-0.010357,-0.016289,0.003880
0.048075,-0.025674,-0.033829,0.210607,-0.021530,-0.109996,0.083371,-0.010766,-0.051526
-0.013598,0.045166,-0.003664,0.071619,0.255553,0.082328,-0.002483,0.056749,-0.006585
0.001430,0.082769,-0.005533,0.048212,0.218442,0.053925,-0.000053,0.051787,-0.014284
-0.016875,-0.066279,-0.030365,-0.038580,-0.025761,-0.042934,-0.028960,-0.078738,-0.031122
-0.052005,-0.048474,-0.031581,-0.123796,0.066550,0.059723,-0.101714,0.103834,0.058738
0.032325,0.116986,0.030086,0.010430,0.134507,0.014871,-0.076498,-0.207998,-0.076144
-0.055524,-0.054353,-0.055479,-0.034149,-0.013058,-0.048954,-0.037834,-0.057087,-0.045983
0.068489,0.067776,0.074633,-0.013861,0.129226,-0.015176,-0.077279,-0.183171,-0.070628
-0.040499,0.014916,0.138908,-0.028833,0.013096,0.101042,0.008109,-0.032148,-0.041709
-0.031834,-0.043137,-0.022196,-0.115056,-0.004986,-0.110303,-0.045234,-0.049942,-0.041600
0.021143,0.035823,0.020492,0.066197,0.180931,0.037423,0.012672,0.078910,0.011484
-0.063022,-0.152205,-0.049281,0.139608,0.030688,0.142567,0.077377,-0.104226,0.058813
0.001520,0.162464,0.154291,-0.088755,-0.047737,-0.000870,-0.009663,-0.059377,-0.030295
0.043366,0.017659,0.050601,0.005540,0.134392,-0.011586,0.023469,0.045016,0.039629
-0.014760,-0.034745,-0.010933,0.011363,0.052220,0.014926,0.029113,0.090927,0.030737
-0.041239,-0.029430,-0.047338,-0.043765,-0.045380,-0.052598,-0.027371,-0.050344,-0.039422
-0.002591,0.016849,-0.002997,-0.022580,0.150101,-0.012466,-0.005703,0.027456,0.000174
-0.030536,-0.070229,-0.033917,-0.055393,-0.057925,-0.053400,-0.032224,-0.072611,-0.043509
0.015004,-0.014127,0.029948,0.055282,0.072066,0.052390,0.027763,0.051718,0.016323
0.060631,0.181544,0.048695,0.003546,-0.107486,-0.001678,-0.017252,0.016328,-0.022725
-0.025464,-0.050980,-0.035209,-0.050116,-0.060041,-0.053431,-0.050030,-0.053484,-0.047638
0.010311,0.025689,0.003404,0.016924,0.191002,0.015442,-0.014450,0.043873,-0.010019
0.007568,-0.073782,-0.006091,-0.069085,-0.202346,-0.080136,-0.022313,-0.037878,-0.016662
-0.043045,-0.094517,0.354727,-0.014651,-0.214021,-0.065166,0.019439,0.034582,-0.055437
0.002462,0.085387,-0.006614,0.120750,0.074573,0.129599,0.021987,-0.051823,0.017223
-0.062846,0.085801,-0.019557,-0.220689,0.249889,0.019440,-0.014071,0.050466,-0.007221
0.024814,0.134847,0.037309,0.002031,0.093296,-0.006421,-0.024797,-0.030555,-0.035746
