0.180779,0.188328,-0.019537,-0.022879,0.367293,-0.027126,0.211367,-0.252674,-0.206074,0.048998,0.089475,0.255042,-0.049908,-0.048635,-0.020863,0.324783,-0.177832,-0.095236,-0.054268,0.343822,0.048852,0.068953,-0.007561,0.028990,0.059820,0.070274,0.228609,-0.102229,-0.131577,-0.009683,-0.143298,-0.026234,-0.037198,0.322521,0.174637,0.000814,0.002663,0.109697,0.106900,0.083614,0.293668,0.007435,0.076956,0.078434,-0.069693,-0.150895,0.175716,-0.035957,-0.047542,0.082877,-0.018937,0.113121,0.170990,0.125437,0.048259,0.178713,-0.069013,-0.084006,0.217132,-0.193401,0.117984,0.009233,-0.161849,0.134263,0.160851,0.185544,-0.192607,-0.110826,-0.064997,0.005012,-0.089097,-0.044527,0.180830,0.040302,-0.183196,0.128531,0.428737,-0.021638,0.178240,-0.088223,0.043392,-0.027382,0.067348,-0.239097,-0.080119,0.019712,-0.115999,-0.211611,0.041889,-0.065318,-0.094743,0.207220,-0.122647,-0.074921,0.014598,-0.096573
0.021008,0.213798,0.187428,-0.425819,0.025576,0.155264,0.081224,-0.159840,0.115889,-0.057275,0.041215,-0.053529,-0.128780,-0.128562,-0.093497,0.150493,-0.079156,0.122597,-0.139502,0.046378,-0.008033,0.059788,0.038111,0.008537,-0.118265,0.123601,0.070012,-0.008531,0.164419,-0.097587,0.084808,-0.143951,-0.141197,0.008976,-0.233374,0.043231,0.289664,-0.320736,0.025159,-0.191506,-0.092918,0.079757,0.016970,-0.103238,0.004010,-0.263714,-0.010601,-0.217242,-0.113525,0.040151,-0.022975,0.066084,0.127947,-0.068125,-0.161725,0.169840,-0.170148,0.116651,-0.139495,0.241272,0.442091,0.020328,-0.253870,-0.053519,-0.020508,0.157840,0.083680,0.269099,-0.052721,0.064969,0.117542,0.272301,0.080573,-0.229675,0.045356,-0.100857,-0.112384,0.261463,0.108260,0.081255,-0.072292,-0.152231,0.236856,-0.134671,0.154762,-0.100842,-0.142181,0.111325,0.051328,-0.080527,-0.209165,0.375874,-0.173116,-0.022902,0.082765,0.216280
0.160119,0.013826,-0.180539,-0.125025,0.264519,-0.390757,-0.175587,0.057906,0.008206,0.136001,-0.014445,-0.272445,0.272065,-0.180284,-0.061090,-0.064533,0.049950,0.010432,0.095136,-0.001101,0.154193,0.067143,0.307546,0.280912,-0.096188,-0.177378,-0.253392,0.055208,0.143631,0.233256,0.110169,0.042956,-0.161989,0.171858,0.096605,-0.127263,-0.134454,0.161574,0.287156,-0.178430,0.135947,-0.165377,0.227021,-0.158647,-0.152966,0.196251,-0.071173,0.079884,-0.152448,0.153940,-0.001782,-0.095838,-0.046663,0.017630,-0.076034,0.136302,-0.027233,-0.012334,-0.213646,0.101744,0.407285,0.007390,0.293246,-0.129191,0.002786,0.094460,-0.111377,-0.008926,-0.008356,-0.217856,-0.052950,0.174093,-0.269906,0.109056,-0.171755,0.086619,-0.047578,0.082529,-0.275209,-0.010768,-0.046909,0.171365,0.088163,0.250518,0.188801,0.032984,-0.155403,-0.045814,-0.054577,-0.077856,0.336481,-0.273211,0.232065,0.071053,0.096805,-0.304814
-0.036633,0.194788,0.093739,0.275239,-0.219146,0.050233,-0.098440,-0.068063,-0.155429,0.073846,0.179989,-0.197925,-0.098786,0.018265,0.121670,0.085741,0.008177,0.053197,0.108194,-0.262081,-0.073629,0.162137,0.123100,0.125015,0.105548,-0.098282,0.066305,0.095033,-0.110717,-0.082909,0.172967,0.128582,-0.182650,-0.138645,0.209261,-0.071062,0.055145,0.134218,0.088770,-0.061627,-0.104861,0.273910,0.255595,-0.016996,-0.147226,0.022831,-0.209199,0.136535,0.089420,-0.011555,0.177406,0.020599,-0.261594,0.277589,0.109250,0.117878,-0.098086,0.031783,-0.071769,0.031416,0.023070,0.033033,-0.123772,-0.024370,-0.213307,0.093456,0.101801,-0.386571,-0.087419,-0.101368,0.020470,-0.088215,0.133815,-0.112629,0.251073,-0.000790,-0.039921,-0.218046,0.122036,-0.015373,-0.031991,-0.235411,0.181671,0.194032,-0.184907,-0.144102,0.029323,-0.253434,-0.112166,0.213125,-0.070957,-0.020285,0.085886,0.056813,0.251373,0.196144
-0.001074,-0.092750,0.002597,0.075486,0.013219,0.021899,-0.204629,-0.041478,-0.059261,0.016147,0.064520,0.161032,0.085733,-0.097848,-0.081923,-0.279324,-0.041574,-0.091223,0.065730,-0.202968,-0.163267,0.139628,0.031220,0.076570,0.292421,-0.106915,0.130275,-0.041496,-0.054019,-0.087239,-0.256385,-0.014777,0.106213,-0.059708,0.105323,0.136370,0.077341,0.056641,-0.014699,-0.033944,-0.061449,-0.081789,-0.045808,0.076742,0.074905,0.259525,-0.354451,-0.108152,-0.120865,-0.256314,0.173227,-0.038912,-0.030856,-0.053943,-0.099019,-0.370550,0.197294,0.190543,-0.072726,-0.100673,-0.153460,-0.215671,0.263774,-0.096880,0.073886,-0.357951,-0.200491,0.037034,0.270693,-0.063252,0.009773,0.072174,0.151872,-0.010687,0.006620,-0.135552,0.214862,0.131401,0.099976,0.080015,-0.074787,0.055765,-0.030125,0.259726,0.128512,-0.342902,-0.138908,-0.212661,-0.030709,0.207477,0.158947,-0.108880,0.292759,-0.053328,0.073904,-0.095811
-0.003274,-0.083237,0.166835,0.004094,0.090045,0.162020,0.168103,-0.187177,-0.324580,0.103481,0.004258,-0.218372,0.239086,0.043978,-0.112448,-0.079680,-0.144207,0.067491,-0.062507,0.207704,0.000723,-0.078454,0.279357,0.348410,0.233562,-0.175087,-0.224849,0.084804,-0.010589,0.109944,-0.166447,0.017012,-0.244682,-0.130800,0.388882,-0.318373,0.150506,-0.075894,0.309221,0.169173,0.064878,0.055613,-0.006582,-0.170371,-0.179272,0.129016,0.118720,0.068405,0.065909,0.077640,0.020090,-0.195136,0.056471,0.044792,-0.002858,0.228628,0.190290,-0.066373,-0.253856,-0.191711,-0.153080,0.169927,0.223709,-0.126609,-0.059828,0.172090,-0.073948,0.217063,-0.043922,-0.254033,0.105367,-0.127507,-0.130763,0.024127,0.113350,-0.215774,-0.190954,0.047817,-0.063627,0.165712,-0.106140,0.035390,-0.086082,0.194590,-0.193586,0.148268,0.074872,-0.289791,0.037342,0.240470,0.298042,-0.121193,0.169302,-0.057081,-0.009035,0.097559
-0.022442,-0.125426,0.060942,-0.147424,0.082255,-0.231988,0.268958,-0.010023,0.089932,0.058952,-0.081271,-0.100726,-0.016314,0.019059,0.054192,0.139467,0.129320,0.107899,0.064621,-0.020857,0.038461,0.089841,-0.104671,-0.129416,-0.010776,-0.135798,0.190499,0.105415,0.186337,0.043611,0.117844,0.086980,0.086393,-0.100464,-0.194840,0.100172,-0.021740,-0.154852,-0.071023,0.092815,-0.023068,-0.141808,0.108436,0.269318,0.061657,0.009493,-0.260139,0.019478,-0.022715,0.061224,0.002902,0.248782,-0.308346,-0.156524,-0.304472,-0.032318,-0.134805,0.005729,0.268344,0.125838,-0.250541,-0.051583,-0.017948,-0.132280,0.136055,-0.016027,-0.066491,0.182056,0.084082,0.036043,0.089978,-0.406712,0.239975,-0.109422,-0.003699,0.034346,0.092753,0.181578,0.215800,0.127498,-0.043669,0.207144,0.175790,0.023689,-0.183700,-0.125313,0.006136,0.045372,0.027999,-0.019860,-0.000161,-0.090180,0.274038,-0.004368,-0.163852,0.110091
-0.343774,0.095596,-0.155550,-0.195884,0.055162,0.188426,0.103606,0.191371,0.347328,0.063505,0.025724,0.215284,0.254122,-0.237301,0.181211,-0.258602,0.075791,-0.002065,-0.081826,0.011909,0.226071,-0.041177,0.024347,-0.030928,0.152260,0.141472,0.097167,0.008900,0.055549,0.307362,0.231836,0.146929,0.048940,0.487306,-0.453810,-0.124510,-0.000763,0.043053,0.136905,-0.376887,-0.152343,-0.034087,0.085913,-0.160318,-0.023285,0.232248,0.116520,0.137407,-0.158176,0.192491,-0.027700,0.355914,-0.078320,-0.017764,-0.082255,0.377683,-0.505619,0.089546,0.073653,-0.077177,-0.107786,-0.238424,0.227713,-0.076550,0.288749,0.357648,0.124570,-0.072694,-0.125098,0.103010,-0.002414,-0.154698,0.177056,-0.066850,-0.180353,-0.046829,-0.041989,0.015092,0.145404,-0.243797,-0.107055,0.071836,-0.181656,0.234433,0.000719,-0.222726,-0.150860,0.021126,-0.060231,0.140278,0.291548,-0.110071,-0.259690,0.208263,-0.016916,0.097370
-0.081265,-0.151455,0.134680,-0.493112,0.217753,-0.222040,0.296102,0.210147,-0.119761,-0.107197,0.076714,-0.083174,-0.247887,-0.025644,-0.000584,0.008471,0.232573,-0.088565,-0.121815,-0.189774,0.142563,-0.130217,-0.082893,-0.108311,0.174159,-0.048577,0.120926,0.079080,-0.160461,-0.247739,0.059493,-0.034405,0.018737,-0.248989,0.143844,-0.061978,0.064220,0.026519,-0.194696,0.035445,-0.104779,0.072438,0.242225,-0.062596,0.168592,0.117863,0.140358,-0.102952,-0.027389,-0.219757,-0.058928,0.001238,0.045001,-0.037195,-0.006393,-0.278159,-0.010938,0.156502,-0.108310,-0.150678,0.061963,-0.039741,-0.152813,0.002497,-0.202560,-0.244305,0.047639,-0.011048,0.209515,0.008303,0.213249,-0.201878,0.156155,0.026075,0.196465,-0.180146,0.155432,0.192268,0.127797,0.306799,-0.036401,0.052752,-0.094022,0.116860,0.112799,0.046809,-0.019732,-0.117035,-0.179789,0.170563,-0.212640,-0.123279,0.126115,0.438678,0.122848,0.091545
0.189687,-0.012738,-0.247970,-0.127385,-0.051781,0.108739,-0.130119,-0.002555,-0.367628,0.104878,0.026226,0.288750,-0.029576,-0.003554,-0.126563,0.000841,0.021644,0.150735,0.172063,0.263104,0.379948,0.087199,0.186345,0.186082,0.015324,0.085604,-0.356026,0.025635,0.104858,-0.128831,0.053443,0.121402,-0.018301,-0.222662,0.497377,0.018934,-0.098692,-0.058710,0.052714,-0.079338,0.202145,-0.049746,-0.000245,-0.087896,0.016846,0.241751,0.159017,0.074291,-0.037915,-0.193159,-0.006496,-0.072265,-0.006688,0.202032,-0.228825,-0.214221,0.117386,0.177437,-0.033562,0.104840,-0.162761,-0.155379,0.063900,-0.012536,-0.221058,-0.216217,-0.148727,0.059526,0.077997,-0.052790,0.092398,-0.166255,-0.369258,-0.152827,0.000183,0.143042,0.061402,-0.017579,-0.361159,-0.111097,0.449883,0.123169,-0.024645,0.124323,-0.299966,-0.239003,-0.002545,-0.313937,-0.027244,-0.043721,0.026428,-0.135403,-0.113348,0.248608,-0.133017,-0.160546
0.085950,-0.020253,0.054992,0.249820,0.016471,-0.199314,0.001768,0.038578,-0.105139,-0.057311,0.245698,0.037380,0.131724,0.160201,-0.046011,0.122138,0.125476,0.205125,-0.001582,-0.262784,0.170504,-0.105006,0.103904,0.098212,-0.130359,-0.258353,-0.010305,0.054913,-0.127531,0.093013,-0.172478,-0.054224,-0.054550,0.028164,-0.034365,-0.225428,-0.036936,-0.272464,0.130658,0.232109,0.067874,0.191612,-0.089947,-0.360330,-0.125519,-0.326313,0.030691,0.014793,0.124560,0.193719,0.094971,-0.224599,-0.152377,-0.135353,-0.151522,0.138297,0.182100,0.118171,-0.205958,0.094372,-0.154222,-0.123685,-0.011011,-0.142984,-0.007674,0.120253,-0.010304,0.090732,0.147444,0.029225,0.155731,-0.114207,-0.108629,-0.226948,-0.090791,-0.125086,0.102210,-0.152276,-0.182430,-0.040691,0.076202,-0.025526,-0.253693,-0.272241,0.148769,0.181415,0.176489,0.232630,0.087111,-0.214043,0.010791,0.140922,0.270574,0.324511,-0.012041,-0.119938
0.228071,-0.270445,0.035976,0.036828,0.079007,-0.114743,-0.228572,0.091570,-0.255054,0.350746,0.005577,-0.180782,0.047395,0.030482,-0.020885,-0.158794,-0.010541,0.010714,-0.049949,-0.084771,-0.114365,0.183681,0.065460,0.073988,0.126496,0.600656,0.081595,0.029352,0.014558,-0.058771,-0.082436,0.210964,0.500962,-0.190075,0.467358,0.587875,0.081072,-0.264616,0.043269,0.049777,0.244045,0.050285,0.237634,0.308506,0.519009,0.120853,0.059704,0.095299,0.032726,-0.133790,0.033847,0.246653,0.065356,0.109184,0.005690,0.009265,-0.133049,-0.017082,0.370312,-0.017361,0.101843,-0.020303,0.082345,0.088250,-0.058355,0.070424,-0.152468,0.015793,0.042810,0.397849,-0.029299,-0.022322,0.183167,-0.241109,0.004160,-0.069313,0.061912,-0.022446,0.156629,-0.091595,0.101175,-0.154139,-0.134934,0.142929,0.082604,-0.119779,0.050447,-0.473335,0.082197,0.213849,0.109942,-0.193201,-0.679842,0.028942,-0.116810,0.006175
0.053456,0.034645,-0.092644,-0.239977,-0.108915,0.228956,-0.184858,-0.201823,0.046450,-0.027066,0.000553,0.164100,-0.015260,0.128824,-0.060620,-0.091750,-0.055661,-0.377901,0.117395,0.102805,-0.378866,0.197509,-0.162308,-0.146354,-0.079268,0.014800,-0.071443,0.069434,-0.062594,0.121669,0.047448,0.010843,0.015886,0.016741,-0.054868,0.037887,0.085712,-0.006060,-0.081382,0.351051,0.087455,-0.185332,-0.041115,0.062721,-0.061888,-0.055817,0.093120,0.007629,-0.013061,0.116103,0.163136,0.108462,-0.192532,0.127812,-0.206063,0.084990,0.002939,0.736502,0.147750,0.094986,0.168959,-0.094231,-0.028179,0.121236,0.191464,0.090604,-0.104535,-0.209504,-0.032036,0.001162,0.076135,0.153962,-0.109286,-0.144574,-0.186330,0.117518,-0.026895,0.201902,-0.144056,-0.023791,0.179232,0.272166,-0.002484,-0.001134,0.058615,0.732557,-0.000553,-0.008358,-0.285152,-0.004928,0.009565,0.112548,-0.165569,0.115492,0.024755,-0.084979
