-0.000721,-0.047766,0.195928,-0.217927,-0.109082,0.086924,0.030420,-0.026721,0.040123,-0.034080,-0.526156,-0.029082,0.028887,0.280716,-0.111289,0.280179
-0.190823,0.025543,-0.114474,0.094955,-0.178770,-0.039554,-0.325142,0.240118,-0.058966,0.109253,-0.072624,0.062834,0.157771,-0.091629,-0.070795,-0.044749
-0.096567,0.051409,-0.196815,0.240363,0.139066,-0.274430,-0.242976,0.344101,-0.022921,-0.002623,-0.016265,-0.061631,0.036548,0.107372,-0.302046,0.222407
0.021721,0.165749,0.171416,0.258215,-0.016392,0.023598,0.132793,0.112469,-0.030693,0.168265,-0.710475,0.012041,0.011530,-0.109953,-0.079397,0.034158
0.108085,-0.026708,0.058660,-0.341792,0.135022,-0.101674,-0.337687,-0.168107,0.040005,-0.154735,0.050745,-0.121965,0.106305,0.031372,0.021907,0.140775
0.073253,0.035695,0.008400,0.110534,-0.081487,-0.123126,-0.015699,-0.068402,-0.024696,-0.140484,-0.009491,0.080338,0.134582,0.129450,0.241273,-0.108445
0.215346,0.069353,0.077730,0.054173,0.091091,-0.004952,-0.002341,0.052339,-0.123438,-0.002651,-0.054136,0.201091,0.004414,0.302410,0.096345,-0.195042
-0.029088,0.004720,0.096564,0.102789,0.014219,-0.282724,-0.000755,-0.065117,0.086460,0.019964,0.117043,-0.076370,-0.160873,0.154755,-0.085006,0.085004
-0.052753,-0.461004,0.206623,-0.038674,0.216495,-0.118472,-0.059732,0.228720,0.256487,-0.033129,-0.143383,0.344268,-0.138601,0.058947,-0.102902,-0.286378
0.024239,0.092522,0.196729,0.045160,-0.103804,0.000599,0.186209,0.179360,0.108367,-0.195668,0.075948,0.107024,0.289687,-0.115289,-0.151975,-0.010768
-0.317090,0.070767,-0.084278,0.209089,-0.146538,0.030249,0.280868,0.045958,0.171518,0.155424,-0.109045,0.051889,-0.133255,-0.066826,-0.007682,-0.088980
0.294242,0.110243,-0.106846,-0.138387,-0.022388,-0.343872,0.026401,0.079978,0.037443,0.407949,0.000185,0.079352,-0.037413,-0.358805,-0.044113,-0.155483
0.010280,0.072700,0.170485,0.194887,0.021186,0.139827,0.034952,-0.018094,0.070186,0.263659,0.012076,-0.102318,-0.142706,0.102689,0.134342,0.017600
-0.146322,-0.138532,-0.421777,-0.080026,0.045027,0.415158,0.088175,0.000768,0.016930,0.242321,-0.030963,-0.021683,-0.392851,0.039227,-0.451626,-0.094166
0.200248,-0.074804,-0.068571,-0.234383,-0.255089,-0.020724,0.057339,0.273051,0.063427,-0.015611,-0.066710,-0.167358,-0.151434,0.107602,0.112811,0.020318
-0.052772,0.180338,-0.166706,-0.006306,-0.050122,0.270928,0.194216,-0.086563,0.044798,0.147756,0.101053,-0.284629,0.158808,-0.088146,-0.016926,0.166795
0.142375,0.045403,0.286968,0.048755,0.129594,-0.268349,-0.091628,-0.002058,-0.072668,-0.254870,-0.046279,0.167162,0.065643,0.003354,0.228535,0.052482
0.028981,0.247439,0.217552,-0.128531,0.012167,0.168733,0.207951,0.452908,-0.165131,-0.390007,0.117549,0.388687,0.019429,-0.309783,-0.370531,0.154106
-0.006283,0.386782,-0.068883,0.129982,-0.251943,-0.094674,0.045516,-0.192799,-0.316041,-0.080561,0.092460,0.013271,-0.053623,0.158835,-0.014663,0.202503
0.219613,0.142943,0.066079,-0.070578,0.287569,-0.241571,0.060913,-0.188723,-0.109276,0.437991,-0.177989,0.194625,0.107704,-0.230471,-0.146648,-0.048195
0.361665,-0.088651,-0.147831,-0.132416,-0.383115,-0.081206,0.008911,0.248237,0.231120,-0.072626,0.010117,-0.139987,-0.206842,-0.015257,0.079548,0.097252
-0.175212,0.058834,0.085592,0.034413,-0.191483,-0.174831,0.035862,-0.086983,0.061933,-0.091733,0.042315,-0.047630,0.198555,-0.208641,0.049126,0.106912
0.051881,-0.058610,-0.025891,-0.098346,0.160947,0.212425,-0.375614,0.225452,-0.000695,0.167089,-0.079380,-0.111911,0.258498,-0.163086,0.008371,-0.025162
0.036116,-0.064327,0.063204,0.206319,-0.099114,-0.092430,-0.162925,-0.045614,0.236585,0.488570,0.095987,-0.168350,0.315038,0.484868,0.088573,-0.205843
-0.416077,0.431746,0.097545,-0.304605,0.190397,-0.052599,-0.055388,0.171665,0.130225,-0.111575,-0.181726,-0.174036,-0.023790,0.241293,0.060112,-0.348939
0.074078,-0.060687,0.061228,-0.049942,-0.003033,0.272877,-0.008447,-0.047057,-0.082791,0.055466,-0.179277,-0.062467,0.048035,-0.206097,0.238452,-0.105155
-0.137209,0.333246,-0.144080,0.033856,-0.101647,0.309621,0.270017,0.009791,0.046782,0.200197,0.040024,-0.088385,0.063887,0.066357,-0.075059,0.033721
-0.100744,0.307156,-0.163814,0.053967,-0.287321,0.045719,0.097223,-0.118409,-0.199850,0.041533,0.068068,-0.025021,0.010887,0.067455,-0.004441,0.133076
0.022815,-0.001065,-0.371414,-0.237403,0.273996,0.312382,0.221846,0.178777,0.116708,-0.205680,-0.098669,0.261256,0.266980,-0.174727,0.205872,0.187424
0.112260,-0.120688,-0.033865,0.015909,0.162063,-0.304345,0.390056,-0.020572,0.120482,-0.069002,0.118614,-0.132365,-0.112466,0.257328,-0.003541,0.155141
-0.202064,-0.069393,0.101644,0.251826,0.229976,0.107654,-0.006454,-0.303081,-0.190075,0.014416,0.051809,0.173275,0.188735,-0.038770,-0.100452,0.075250
0.094943,-0.004351,-0.087679,0.190255,0.064479,-0.149184,0.003367,-0.298371,0.048758,0.191684,0.152973,0.263127,0.061352,-0.351394,-0.113406,0.023412
0.052285,-0.038590,-0.233743,0.031306,-0.000367,-0.043698,0.045976,-0.096558,0.017911,-0.140356,-0.161592,-0.042147,0.220628,0.102086,-0.006592,-0.165257
-0.311444,-0.102379,-0.195946,-0.360108,-0.098570,-0.248600,-0.095884,-0.147139,-0.037578,-0.085971,0.215946,0.034639,0.087073,-0.005181,0.014516,-0.060056
-0.286958,0.049393,0.233132,-0.002865,-0.295330,-0.271140,0.253746,0.071231,-0.078197,-0.078744,0.158136,-0.033602,0.230478,-0.350544,0.178162,0.186137
0.084162,-0.081681,-0.066128,-0.013027,0.188985,-0.340372,0.609583,-0.100093,0.087994,-0.113717,0.164771,-0.096540,-0.171656,0.294041,-0.067775,0.141658
-0.262498,-0.016785,0.150517,0.176581,0.299582,0.138209,-0.067748,-0.302977,-0.195833,0.009472,-0.017080,0.117507,0.202993,-0.087631,-0.029012,-0.010196
-0.048837,0.020543,-0.038180,0.012507,-0.131784,-0.072879,-0.029909,-0.390969,0.313291,-0.098848,0.053363,0.168961,-0.001507,-0.203513,-0.093048,0.071124
-0.057337,-0.287322,0.123130,0.025848,0.031948,-0.113330,-0.122478,0.123834,0.056136,-0.082913,-0.122953,0.294875,-0.140516,0.069359,-0.068795,-0.272375
-0.109387,-0.141353,0.047266,-0.188521,0.146874,0.266398,0.146616,-0.027445,0.068395,0.042097,0.036171,-0.194348,-0.387704,-0.288288,-0.561020,-0.046058
-0.103313,-0.184240,0.154877,-0.112235,0.002639,0.026667,0.305688,0.284835,-0.329436,0.251650,-0.729341,-0.172777,0.074910,0.271598,0.006945,0.154769
-0.057373,0.193122,-0.027771,0.117674,-0.236883,-0.309652,-0.051919,-0.078010,-0.241753,-0.124682,0.018395,0.186788,-0.140366,0.156228,-0.031234,-0.021897
0.075672,0.004913,0.170105,-0.128342,-0.104789,-0.010011,0.235821,-0.152625,0.016708,-0.066974,0.111851,0.064366,0.180381,-0.005627,0.167426,-0.137163
-0.204261,0.047100,-0.295934,0.216728,0.028122,-0.385165,-0.177468,0.360914,-0.001123,-0.033987,-0.030624,0.000656,0.083136,0.042312,-0.257400,0.168922
0.106128,0.092962,0.085814,-0.196046,0.010794,0.246696,0.270709,-0.264638,-0.059029,-0.163494,-0.040005,0.310327,-0.097470,-0.004444,0.334352,-0.089687
-0.057678,-0.047060,-0.123824,-0.364974,-0.048000,-0.172982,-0.187920,-0.044210,-0.070009,-0.161380,0.106465,0.038580,0.160353,-0.003125,-0.165575,-0.046647
-0.130426,-0.006989,0.034196,0.159643,0.164471,-0.176086,0.202233,-0.128186,-0.063389,0.023872,0.098611,0.075979,0.117450,0.115616,-0.164088,0.049810
-0.108946,0.109417,0.286411,0.085811,-0.254785,-0.335300,0.154228,0.100631,-0.052094,-0.082413,0.147246,0.150587,0.436504,-0.049500,0.419655,0.112068
-0.035647,-0.345470,0.075724,0.063306,0.013620,-0.074992,-0.131855,0.089306,0.101552,-0.140635,-0.099390,0.279467,-0.145834,0.039174,-0.078242,-0.219232
0.144205,0.052199,-0.018285,-0.261921,-0.169497,-0.033168,-0.009185,0.312976,0.114508,-0.025771,-0.061983,-0.171154,-0.128960,0.172625,0.066025,-0.037239
-0.338574,0.015628,-0.028767,0.262157,0.235319,-0.131756,0.189380,-0.155681,-0.040928,0.040117,0.071219,0.098506,0.108973,0.118338,-0.171358,0.049513
0.154223,-0.097836,0.140686,-0.025393,0.122767,-0.120908,-0.203105,0.033453,-0.028986,-0.108813,-0.057832,0.100202,-0.066990,0.130668,-0.033876,-0.134986
-0.131354,-0.147919,-0.063645,-0.038064,0.041561,0.214064,0.159285,0.124067,0.225265,0.132322,0.023595,-0.009144,0.062857,-0.037567,-0.075804,-0.018182
0.031140,-0.030712,0.008745,0.022521,0.106453,0.192455,-0.180045,0.161842,0.026564,-0.359671,0.283341,-0.299248,0.001174,0.164348,0.180087,-0.105243
-0.090108,0.049294,0.070519,-0.023408,-0.165499,0.351354,-0.512438,0.141251,-0.070972,0.141589,-0.145238,0.079227,0.190848,-0.344174,0.107991,-0.117780
0.040892,-0.047621,-0.002079,-0.040473,-0.065039,0.009066,-0.243638,-0.109339,0.177733,0.173598,0.181552,-0.027705,0.135678,0.200191,-0.049321,0.024908
0.346948,-0.143793,-0.067498,-0.089193,-0.208870,-0.039882,0.045928,0.096658,0.022771,0.112827,-0.009867,-0.065082,-0.109299,-0.138253,0.108762,0.020054
-0.099464,0.048908,-0.076425,-0.012208,0.133616,-0.038182,-0.155416,0.143065,-0.052070,-0.005407,-0.097900,-0.205377,-0.061960,-0.163960,-0.061368,0.004332
-0.162711,-0.108742,-0.078937,-0.000747,0.049053,-0.063500,-0.057546,0.102142,0.041308,0.015396,-0.133484,-0.317364,0.029116,-0.316513,-0.132584,0.066351
0.115945,0.001484,0.009475,0.090738,-0.114828,-0.060031,-0.000605,-0.005672,0.052031,-0.091929,0.032627,-0.056697,0.303401,0.151330,-0.286823,-0.102362
-0.021993,-0.162490,0.086144,-0.296930,-0.119136,0.078108,-0.062197,-0.114037,-0.104493,0.000010,-0.201732,0.104450,0.145944,0.288472,-0.156809,0.317180
-0.078753,-0.007345,-0.008250,-0.031218,-0.044147,-0.152146,-0.146394,-0.035918,0.150991,-0.020372,0.166575,-0.040736,0.365740,0.105644,-0.189619,-0.047876
-0.021193,-0.074468,-0.040234,0.057529,0.017598,-0.170867,0.460910,-0.069860,0.041358,-0.078727,0.132526,0.059229,-0.144184,0.251290,-0.071280,0.113224
-0.197475,0.027362,-0.307925,-0.133082,0.218021,-0.000943,-0.142202,0.003325,-0.211347,-0.108408,-0.168263,0.151270,-0.614196,-0.278522,0.171297,0.299227
0.173311,-0.144323,-0.072293,0.269020,0.263117,-0.095084,0.067507,-0.164565,-0.253537,0.255118,0.294262,0.118351,0.131192,-0.348976,-0.035758,-0.079564
0.051573,-0.277430,0.025525,-0.136848,0.208338,0.028477,0.004529,0.066705,0.182840,-0.036930,-0.052079,-0.063873,0.076613,-0.097871,-0.022016,0.014005
0.113486,-0.165994,0.067576,0.051941,-0.259094,-0.140572,0.031835,-0.267820,-0.076544,-0.138408,-0.100749,-0.338164,0.135119,-0.018539,-0.374819,-0.443575
0.046448,-0.070537,0.291126,-0.314267,-0.164638,0.392118,0.393345,-0.366530,-0.111275,0.109312,0.083814,0.161676,-0.153025,-0.063155,0.394994,-0.269574
0.064488,-0.044177,0.001388,0.023003,0.271789,-0.496456,0.674136,-0.140858,0.142270,-0.149642,0.203295,-0.079492,-0.197735,0.371271,-0.009251,0.196180
0.124639,-0.096596,-0.049322,0.213714,0.138366,-0.095123,0.126653,-0.208033,-0.143225,0.217581,0.100332,0.189567,0.046627,-0.259947,-0.072437,0.019561
0.141587,-0.162946,-0.534327,0.173060,-0.077708,-0.051409,-0.075048,-0.350815,0.029858,-0.040996,-0.310142,-0.099462,0.323647,0.396964,0.123569,-0.369389
-0.098198,-0.064281,-0.083157,0.081215,0.231837,0.030964,0.008591,0.120562,-0.251942,-0.035088,0.462467,-0.146307,0.066633,-0.064074,0.136408,-0.262526
-0.021490,0.046872,0.027337,0.158164,0.009545,-0.229290,0.023865,0.032359,0.034703,-0.005256,0.141156,-0.040330,-0.094072,0.184767,-0.248746,0.077705
-0.015455,-0.172979,-0.165895,-0.302529,0.009237,-0.075566,-0.144672,-0.010662,-0.122438,-0.190588,0.066388,0.056594,0.211455,-0.074674,-0.028316,0.042371
-0.367673,-0.047867,-0.244009,-0.034835,0.073911,0.060923,0.129125,0.233125,0.199736,0.287183,0.080388,0.362998,0.028942,0.016876,0.562284,0.331737
0.047947,0.239402,-0.150102,-0.167560,0.143633,0.152070,0.224542,-0.154560,0.044051,0.120891,0.180617,-0.485948,0.255579,-0.132394,0.068732,0.338898
0.174570,0.074624,0.141615,0.575978,0.079690,0.124297,0.269065,0.198663,0.106990,0.064982,-0.158092,-0.127539,-0.159876,-0.157452,0.119699,-0.122504
0.324110,0.160652,-0.126306,-0.295612,0.005884,-0.296219,0.057671,0.192910,0.043355,0.392258,-0.074075,0.046863,-0.075312,-0.189521,-0.035975,-0.160067
-0.136436,-0.013240,-0.146703,0.037635,0.031956,-0.029950,-0.161104,0.029950,-0.041727,0.168866,-0.069376,-0.074352,-0.213868,-0.014965,-0.038303,0.022271
