0.025337,0.089354,0.046114,0.064982,0.009923,0.030729,0.005374,-0.023190,-0.050921,-0.026494,0.060034,0.099277,-0.012788,0.036757,-0.012550,0.060594,-0.080323,-0.011209,0.118736,-0.009937,0.055364,0.014827,-0.018416,-0.083796,-0.011282,0.071316,0.004384,0.033391,0.001223,-0.020391,0.012169,0.030946,0.049803,0.090832,0.000567,-0.048734,0.066612,0.025189,-0.013429,-0.000351,-0.006760,-0.026949,-0.001579,-0.063367,0.000831,-0.052281,-0.003085,-0.019274,0.086775,-0.022546,-0.024705,0.009782,-0.050084,0.036056,-0.016152,-0.005202,-0.010033,-0.055764,0.030684,0.002015,0.048150,-0.053305,-0.048589,0.094085
-0.016804,-0.030259,0.090514,-0.071992,-0.048286,-0.018266,-0.021841,0.010673,-0.023078,-0.037172,0.071080,-0.009990,0.016027,-0.001060,-0.078201,0.091850,-0.030688,-0.026919,-0.018857,-0.019087,0.010714,0.027823,0.124804,0.057320,-0.029347,0.055276,0.106535,-0.062816,-0.011277,-0.071991,-0.070676,-0.060374,-0.020430,-0.016431,0.011476,-0.023209,0.062581,-0.037972,-0.013949,-0.008159,-0.050214,-0.028596,0.046264,-0.021879,-0.066424,-0.054579,-0.038193,-0.044189,0.024273,-0.033539,-0.019815,-0.014087,-0.024067,-0.059117,-0.000164,-0.073374,0.085369,-0.096000,0.027065,0.028497,-0.018794,-0.037640,-0.037034,0.088596
0.074343,-0.020783,-0.027121,0.014586,0.034769,0.067106,-0.064586,-0.024768,0.047949,0.055691,0.046897,0.009290,-0.043116,-0.073827,0.054298,-0.015621,0.048354,-0.030695,0.042084,-0.056183,0.017005,0.062707,0.051883,0.006173,0.096673,-0.037012,-0.008191,0.029118,0.027912,0.066946,-0.014192,0.046335,0.022730,0.014113,0.054567,-0.015430,0.037084,0.045283,0.036156,-0.066609,-0.174239,0.077431,0.004191,0.028982,0.057430,0.033446,0.035343,-0.023923,0.025987,0.013537,0.033046,-0.018602,0.008249,-0.057411,0.013391,0.025477,-0.032319,-0.037208,-0.062046,0.072899,-0.035984,0.074374,0.024580,0.005188
-0.101514,-0.015119,0.016258,0.005502,0.012094,0.020645,0.014374,-0.003807,-0.031991,-0.018834,0.000436,0.027817,0.021270,-0.008050,-0.052518,-0.073068,-0.047687,0.016014,-0.119314,0.047130,0.014701,-0.018875,-0.041981,-0.006588,-0.087149,0.021549,0.002134,-0.126808,0.009225,0.040066,0.034125,0.157969,0.048816,0.076441,-0.110758,-0.125023,0.019119,-0.023324,0.024992,-0.051464,-0.022960,0.007454,-0.026656,-0.079917,0.006296,-0.117817,-0.055379,-0.043467,-0.039743,-0.038008,0.016826,0.067138,0.016127,0.017837,0.089271,-0.105482,0.016096,-0.009281,-0.036336,0.025256,0.024089,-0.093999,-0.034895,-0.027065
-0.004119,-0.054633,-0.029790,-0.099681,0.132070,-0.020145,0.073267,0.024198,-0.041393,0.026532,0.045199,-0.141411,0.142164,0.078839,-0.039412,-0.040874,-0.006393,0.096754,-0.027791,-0.023805,0.034184,0.235908,0.111001,-0.025124,0.004931,0.047662,-0.031917,0.059170,0.019027,0.045761,-0.005262,-0.016341,0.134926,0.048764,0.059346,-0.032290,0.098573,0.020454,0.059251,0.052839,0.104676,0.005472,0.026501,0.029205,0.018630,0.043831,0.059977,0.099700,0.055636,0.082239,-0.058391,0.019117,-0.033968,-0.059660,-0.112262,0.001863,-0.078698,-0.012471,0.034057,0.037676,0.014212,-0.004134,-0.016088,0.086779
-0.029911,-0.017973,0.018740,-0.042897,0.028993,0.082351,-0.034833,0.022773,0.007562,-0.001588,-0.057172,0.083561,-0.011800,0.005676,0.025333,-0.032874,0.031319,-0.009320,-0.000313,0.111959,0.018567,0.021918,0.047758,0.013327,-0.000649,0.063669,-0.004966,-0.029212,-0.015422,-0.031536,-0.064118,-0.088161,0.012987,-0.076526,0.011353,0.133629,-0.029321,0.073577,-0.030321,-0.036629,0.052250,0.023753,0.022728,-0.032543,-0.011046,0.082332,0.021783,0.024410,0.049165,0.061335,0.039531,0.006760,0.053652,0.021989,-0.008546,-0.005611,0.038164,-0.059143,-0.030397,0.014401,-0.029639,0.011946,-0.050015,-0.036298
-0.013414,-0.118593,-0.074030,-0.153041,-0.079214,-0.051942,0.025765,0.067050,-0.092623,0.011155,0.005274,-0.077676,0.072788,-0.207250,-0.012256,0.083450,-0.162076,-0.020417,0.078931,0.013872,0.111753,-0.068400,-0.024368,0.055002,0.149628,0.093800,-0.016993,-0.052695,-0.059252,0.017838,0.025635,0.027020,-0.017165,0.010440,0.074977,-0.056277,0.015103,0.071547,0.028302,0.003057,0.042783,0.020576,0.042776,-0.153614,-0.025736,-0.077708,0.032001,0.001474,-0.048574,0.084329,0.060431,0.020569,-0.082247,-0.026523,-0.157273,0.059555,-0.017128,0.071326,-0.103242,0.027346,-0.012556,0.050061,0.082315,0.040978
0.010572,-0.105050,-0.011842,0.047681,0.058479,-0.025025,-0.020314,-0.046656,-0.016866,-0.079054,0.055547,-0.061205,-0.123337,-0.035627,-0.014335,-0.032641,-0.054862,-0.038842,0.009315,-0.032697,-0.032319,0.014109,0.096153,-0.068021,0.040748,-0.025788,0.011743,0.037672,-0.021818,0.088163,0.018579,0.129525,0.045490,-0.036790,-0.056639,0.004536,0.055889,-0.095913,0.035752,0.057007,0.053519,-0.015786,0.098824,0.007616,-0.000621,-0.014388,0.000834,-0.043897,0.073182,0.149541,0.063683,-0.033542,0.048369,-0.026074,-0.006097,-0.014470,0.050321,-0.024139,-0.020432,0.056927,0.093214,-0.067617,0.006005,0.001974
-0.091149,0.065740,0.067341,0.038322,-0.025678,0.056780,0.082849,0.005002,-0.038555,-0.043479,0.054071,0.006550,0.018307,0.078236,-0.110485,-0.040046,-0.085851,-0.000969,-0.033913,0.088066,0.066881,-0.088112,-0.051656,-0.031640,0.023958,-0.050445,0.059937,-0.092121,-0.072684,0.065214,0.034904,0.007050,-0.001907,0.005847,-0.010097,-0.004482,0.042776,-0.021140,-0.012278,-0.035923,0.059978,0.016556,0.009242,-0.008813,0.004787,0.009967,-0.036955,-0.028027,0.005911,0.009227,-0.021923,-0.033751,0.013067,0.046947,0.066183,0.084476,0.023596,-0.065879,-0.011198,-0.038212,0.017244,-0.059476,-0.037936,-0.020487
0.003241,-0.106712,0.074646,0.004397,-0.036939,0.032272,-0.069462,0.121979,-0.029619,-0.011126,0.023317,-0.034935,-0.002500,0.086819,-0.026345,0.009625,-0.066168,0.044621,0.022347,0.043435,-0.028234,0.011057,-0.106460,-0.055260,-0.048154,0.039932,0.068539,-0.007188,0.089600,0.104619,-0.021470,0.095721,-0.054366,-0.012775,0.015767,0.074822,0.082119,0.046430,0.041384,-0.001337,0.024330,0.010441,0.010971,0.153553,0.017286,0.052459,-0.041436,-0.049709,-0.013301,-0.005744,-0.032627,-0.019877,-0.010131,0.028706,0.071231,-0.014683,0.080391,0.003080,-0.019650,-0.012914,0.045947,-0.026442,-0.048860,-0.019200
0.006186,-0.021383,-0.094423,-0.020858,-0.052913,-0.001047,-0.052014,0.055483,-0.057269,-0.042280,-0.024283,-0.072872,-0.158788,-0.015552,-0.015922,0.000633,-0.043198,-0.028865,0.010296,0.006580,-0.101561,0.027865,0.000255,-0.089220,-0.020004,0.012073,0.032273,0.007002,-0.113473,0.020733,0.041957,0.000933,0.141168,0.019334,-0.015529,-0.074787,-0.087724,0.006964,-0.029749,0.017078,-0.095969,0.086428,0.034389,-0.024367,-0.035297,0.020676,-0.056646,0.101500,0.002623,0.102620,-0.003618,0.002364,0.000229,0.020784,0.047850,0.022699,0.056940,0.019813,0.028919,-0.000077,0.041593,-0.064742,-0.044743,0.079253
