-0.001195,-0.051781,-0.073282,0.029645,0.071665,0.116186,0.114977,-0.059524,0.068779,-0.033394,0.039132,-0.023851,0.005491,0.016364,0.037427,0.024528,0.028528,-0.100828,-0.017596,0.004072,0.052757,0.015213,0.009381,-0.004294,0.030328,0.008007,-0.028280,-0.015663,0.032101,0.123915,0.177601,0.015931,-0.017662,0.005514,0.031327,-0.074676,0.039607,0.053665,-0.048385,-0.002218,-0.017177,0.110960,-0.064152,-0.037701,-0.017289,-0.017388,-0.016570,0.051145,-0.004359,-0.101079,-0.030785,-0.011039,-0.015796,0.005475,-0.025306,-0.047483,0.130989,0.028934,-0.056993,0.091525,-0.024294,-0.028513,0.018838,-0.056294
0.024173,-0.083286,0.001089,0.045044,-0.005143,0.024260,0.041958,0.121626,0.043328,-0.004469,-0.088623,-0.026403,0.044155,-0.085475,-0.065987,0.013574,0.001186,0.105584,-0.043647,0.013425,0.106164,-0.000626,0.050785,-0.001981,-0.039225,0.007158,-0.069367,0.071845,0.063246,-0.022244,-0.036266,0.055478,-0.054468,0.074036,0.010908,-0.042850,0.002259,-0.010682,-0.070841,-0.028572,-0.009332,0.064041,-0.022657,-0.029235,0.006800,0.097835,-0.012251,0.050146,0.008420,-0.044563,0.042642,0.013723,-0.103761,-0.140157,0.087411,-0.032389,0.007613,0.029629,0.072835,0.020183,-0.020988,-0.003842,0.047391,-0.061678
0.035210,-0.029675,0.076347,-0.020804,0.059029,0.032886,-0.037667,-0.019381,-0.025808,0.011436,0.004755,0.008246,-0.169141,-0.056694,0.083417,0.050081,0.024407,-0.059408,-0.043653,0.079815,-0.016630,0.020151,0.032390,-0.091160,0.060574,-0.063052,0.082609,-0.021141,-0.023269,0.014286,0.040747,0.029778,0.019300,0.008559,-0.014447,-0.009743,-0.049356,0.010756,0.037626,-0.054653,-0.046493,0.019915,0.027412,-0.033847,-0.047114,0.021176,-0.037224,-0.071629,-0.064072,-0.053100,0.032395,-0.004843,0.002974,0.089836,0.047417,-0.015575,-0.022436,-0.067058,0.004480,0.013785,0.029723,0.012401,0.089036,-0.008425
0.023841,-0.097971,-0.004080,-0.037635,0.007438,0.030443,0.122488,0.020353,0.040104,-0.001687,-0.042457,0.002026,-0.005406,0.057443,-0.031878,0.098923,0.067928,-0.071863,0.075066,-0.105799,-0.115555,-0.108586,0.107861,-0.007086,-0.064202,0.074116,-0.041541,0.036094,0.071148,0.077223,0.079568,0.108194,-0.002627,0.003344,-0.070563,-0.059101,-0.074038,0.093432,0.035287,-0.000358,0.036536,0.038900,0.077482,-0.051437,0.022835,-0.006981,0.038116,-0.001414,-0.075324,-0.096473,0.070188,-0.136207,0.019207,-0.069871,0.076293,0.026707,0.017221,0.054335,0.049381,0.017148,-0.098000,0.064606,-0.013428,0.027934
0.019142,0.052525,-0.007887,-0.005715,0.067962,-0.015783,-0.041634,-0.074268,-0.009253,-0.017801,-0.030019,-0.012232,-0.015726,-0.057424,-0.010902,0.023675,0.129854,-0.137604,0.095070,0.002154,0.021251,0.002810,0.016864,-0.003015,0.047161,-0.061539,0.059842,0.139854,-0.032854,-0.022694,0.047099,0.030212,0.062722,-0.039000,0.076470,0.042457,-0.047604,0.047245,-0.077686,-0.093638,-0.094246,-0.100644,-0.012984,0.033656,-0.000114,0.002385,-0.035967,-0.029407,0.054303,0.032943,-0.037770,-0.010696,0.014594,-0.003185,-0.053975,0.091728,0.025004,-0.007038,0.075288,0.009485,0.031563,0.113904,-0.030334,-0.025962
-0.015141,-0.005544,0.124990,-0.016391,-0.014036,-0.016098,0.032011,-0.013911,0.071302,0.054043,0.002876,-0.005391,-0.039854,0.036400,0.033189,0.131307,0.076705,0.119420,0.019212,0.037866,0.011100,-0.045451,-0.091177,-0.052017,0.083150,-0.029889,-0.009589,0.108063,-0.090809,0.047397,-0.034751,0.065802,0.050844,0.073941,0.007542,-0.025792,0.070509,0.037479,0.084926,-0.036729,-0.021786,-0.071948,0.001321,-0.041466,-0.025677,0.047942,0.028473,-0.041341,-0.039074,0.026543,-0.017674,0.055690,-0.026909,0.053048,0.037504,0.048307,0.045471,-0.014020,0.056518,0.058466,-0.064203,-0.042547,-0.046413,-0.024609
-0.068661,0.000460,-0.107972,0.190984,0.103993,-0.044805,0.016346,-0.133967,-0.079913,0.023748,-0.019730,0.010386,-0.030800,0.139495,-0.018084,0.073022,0.102222,0.021636,-0.141099,-0.020733,0.119632,0.078493,-0.022056,-0.016181,0.089529,0.133253,-0.052367,0.062194,0.031342,0.096609,0.021877,-0.024987,0.055098,-0.010880,-0.063279,-0.069452,-0.052383,0.112230,-0.034254,0.044370,0.011786,0.092923,-0.042096,-0.025513,-0.047976,-0.041459,0.034874,-0.028911,-0.081362,-0.019150,-0.036858,-0.079706,-0.085473,0.047857,-0.046768,-0.075168,0.137422,0.011974,-0.025253,0.038147,-0.079930,-0.021584,0.011356,-0.173035
0.025029,0.119646,0.033275,0.078946,0.002493,0.107776,-0.042072,-0.011534,0.011247,-0.016923,-0.014743,-0.159978,-0.039209,0.020779,0.041174,0.059505,-0.108118,-0.019940,-0.023522,-0.085193,-0.013691,0.005570,-0.003244,-0.030718,0.086065,-0.095865,-0.099541,0.051346,0.137586,-0.120098,0.019854,0.046342,0.016857,-0.058544,0.045461,-0.062257,-0.027868,0.006006,-0.040493,0.019122,0.100654,-0.052684,0.032641,0.021790,0.066947,0.098099,0.062597,-0.005717,-0.020034,-0.111677,0.052755,-0.038800,-0.012125,0.017372,-0.008644,0.035781,-0.051039,0.030594,0.056531,0.023635,0.049601,-0.016777,0.033674,0.004660
0.010574,-0.091970,0.050043,0.022564,-0.004294,-0.035360,0.032356,-0.023887,0.057737,0.017362,0.046185,-0.001402,-0.122795,0.077468,-0.090990,0.056623,0.041139,-0.064920,0.088127,-0.032152,-0.005549,-0.018496,0.061625,0.034836,0.008725,0.022874,-0.040008,-0.026756,0.051806,0.022299,0.071684,-0.122666,0.001815,0.036242,0.066553,-0.122036,0.071393,0.004250,-0.042818,-0.035419,0.043555,0.008546,-0.040691,-0.041044,-0.066208,-0.073511,-0.022807,0.022986,0.016318,-0.060938,0.005120,-0.102717,0.008842,-0.047749,0.031147,0.001537,0.011488,-0.048406,-0.041129,0.083307,-0.119908,0.008999,0.010807,0.047238
0.011123,0.035760,-0.113546,0.023629,-0.037534,-0.041990,-0.012280,-0.038416,0.018277,-0.018186,-0.044201,-0.120433,-0.031094,-0.013252,-0.074907,0.039763,-0.095807,-0.028005,0.114466,-0.035102,0.069874,-0.014604,0.011897,0.066441,-0.009582,-0.006587,0.013723,-0.034126,-0.009244,0.148181,0.019458,-0.098073,-0.049073,0.098754,-0.040375,-0.047797,0.011674,0.007173,-0.028096,0.031952,-0.046234,0.075627,-0.002008,-0.010766,0.076929,0.030546,-0.054352,0.088186,0.025044,-0.035210,-0.023346,-0.019374,0.115761,0.027569,-0.025310,-0.046358,0.074780,-0.006170,0.038281,0.034499,0.052076,0.055004,0.068498,-0.053915
