0.102026,-0.014384,-0.028207,0.032685,-0.340579,0.166657,-0.028092,0.081762,0.144870
0.004798,0.151900,0.048151,0.035045,0.147450,0.013660,-0.058482,-0.177410,-0.113415
0.192858,0.130113,0.048630,0.075072,-0.095777,-0.167258,0.098756,-0.203966,-0.011795
-0.028407,0.034206,0.061021,0.005592,0.184780,0.191361,-0.015878,0.046999,0.020151
-0.069578,-0.059005,-0.029454,0.030473,0.071884,0.082394,0.026060,0.178801,0.005613
0.019940,0.017933,-0.029898,-0.115062,-0.313164,-0.067447,-0.026619,0.363255,-0.000746
-0.132658,-0.208037,-0.031702,-0.174954,0.041458,0.122539,0.016619,0.244534,0.072130
0.046970,0.303405,0.080718,0.027997,-0.194147,-0.061735,0.003328,-0.177945,-0.070844
-0.041663,-0.054521,-0.060652,-0.035156,-0.026029,-0.010457,-0.045168,-0.058668,-0.041495
-0.045152,-0.055930,-0.015903,-0.052437,0.460002,-0.024439,-0.029409,0.015155,-0.041479
-0.003249,-0.011049,-0.000981,-0.006745,-0.234237,-0.166210,-0.007779,0.306580,0.048455
-0.060925,-0.118008,-0.043278,-0.138454,0.446536,-0.083471,-0.015330,-0.143156,-0.080050
-0.123496,-0.046238,0.040878,-0.061067,0.330519,-0.024116,0.016613,-0.002047,-0.168062
0.036831,0.075838,0.020800,0.256642,0.025924,-0.206665,0.035546,-0.097718,-0.102291
0.062903,0.133016,0.076209,0.091731,-0.476779,0.017571,0.060806,0.038827,0.095171
0.034939,-0.016299,0.311335,-0.017704,-0.150743,0.048426,0.288808,0.014633,-0.005010
-0.049584,-0.114643,-0.055929,-0.111995,0.369176,-0.010710,-0.057122,0.006867,-0.097091
-0.047749,-0.031417,0.072176,-0.297229,-0.042054,0.350137,-0.103329,0.011367,0.090065
0.131692,0.124088,0.020415,0.069844,-0.234529,-0.014318,0.040869,-0.026513,-0.012883
-0.087224,-0.286205,-0.055117,-0.001983,-0.030947,-0.001984,0.064649,0.313228,0.059005
-0.000873,0.030205,-0.029565,0.495558,-0.454268,-0.028706,0.063951,-0.023786,-0.057341
-0.049232,-0.154135,-0.083465,-0.151857,0.424403,-0.073331,-0.104988,-0.112351,-0.049637
-0.076578,-0.144087,-0.071478,-0.153891,0.660083,-0.095505,-0.033879,-0.099046,-0.098468
-0.075269,-0.135774,-0.039805,-0.117133,0.392141,-0.144053,-0.044270,-0.065739,-0.153492
