-0.011464,-0.023814,-0.099271,0.134623,-0.083742,0.033872,0.008777,0.017536,-0.128339,0.034118,0.058680,0.116723,0.191147,0.075129,-0.097214,0.030626,-0.026838,0.063014,0.033436,0.021765,0.071352,-0.131850,-0.140815,-0.014333,-0.049444,0.042618,-0.077224,0.090857,0.127949,-0.006881,-0.000726,0.301749,-0.089098,-0.010579,-0.045948,-0.059857,0.076993,0.140356,-0.077482,0.037212,-0.094544,0.055206,0.163139,0.154702,0.327970,-0.146121,0.150327,-0.006887,0.104684,0.041769,-0.041672,-0.054319,0.093859,-0.091391,0.232212,-0.059132,-0.179536,0.144739,-0.043554,0.092025,-0.010994,-0.065402,-0.053251,0.149562,0.089963,-0.015719,0.040338,0.058465,0.192494,0.040315,-0.070377,-0.007534,0.025738,-0.029949,-0.030069,0.109287,0.183191,0.121754,0.206979,-0.098842,-0.140529,0.122415,0.054554,0.010826,0.214669,-0.026352,0.132998,-0.044223,-0.084635,0.134884,0.138068,0.121567,-0.139687,0.052337,0.166456,0.130593,0.159216,-0.017606,0.000115,0.044891,0.010008,0.267487,0.115920,0.095696,0.061977,0.084186,0.087714,0.250642,0.083006,0.020069,0.081081,-0.004512,0.177302,0.050217,-0.146621,0.082509,-0.011452,-0.036985,0.141334,-0.017742,-0.161981,0.030280,-0.227162,0.019445,0.047209,-0.049127,0.163734,0.189411,-0.238056,0.171167,-0.014458,0.087583,-0.041790,0.077889,-0.131355,0.154069,0.037170,0.090858,0.044024,0.244078,0.198060,-0.075993,0.091686,0.006615
0.120572,-0.157383,0.135219,0.058902,-0.113372,-0.081887,0.228623,-0.001881,-0.050962,0.038179,-0.138335,-0.030351,-0.032410,-0.097036,-0.083677,-0.106912,-0.115091,-0.082964,0.080133,-0.044093,0.111361,0.044481,0.149719,-0.070414,0.066871,0.036418,-0.003481,0.090426,0.073220,0.035076,0.097849,-0.036658,-0.109630,-0.052899,-0.168408,-0.056393,0.069640,0.016549,-0.010062,-0.048205,-0.081823,-0.030046,0.023977,-0.240809,0.029061,0.013326,-0.076632,0.352291,-0.056547,-0.080803,0.065258,-0.063293,0.071793,-0.007164,0.039799,0.021122,0.132685,-0.022412,-0.023300,-0.080915,-0.030157,0.055830,-0.102624,-0.019782,-0.054873,0.152565,0.174045,0.031954,-0.068990,-0.154223,0.208936,0.039685,0.100994,0.024730,-0.034057,-0.107349,-0.016103,-0.037816,-0.080574,0.401602,0.019441,-0.053915,-0.097965,-0.041702,0.127194,0.197446,0.156187,-0.075387,-0.051125,0.102229,0.017944,-0.093695,0.059799,0.213884,-0.044188,0.074579,-0.019998,-0.055432,-0.000813,0.078992,-0.327290,-0.031118,0.046881,-0.013431,-0.019976,-0.070619,0.026807,0.071146,-0.012113,-0.014962,-0.230114,0.116649,0.112570,-0.121124,-0.123510,-0.070577,-0.085948,0.300630,0.220149,-0.093876,0.101684,0.351270,0.166454,0.075990,0.011003,0.044709,0.133315,0.118024,0.222690,0.079361,0.088636,0.038467,0.044265,0.187316,0.048361,0.073471,-0.198024,-0.015316,-0.124617,-0.061627,-0.026721,-0.072909,0.042674,0.158149
0.242435,-0.146159,0.049509,-0.193741,0.218058,0.116852,0.086821,0.020513,-0.184305,0.006066,-0.073371,0.013716,-0.073067,-0.013794,0.228330,0.067190,-0.040616,0.102572,-0.104358,0.118260,-0.149760,0.029715,-0.123450,-0.112348,0.048537,0.016213,0.071816,0.022982,0.252265,-0.184883,-0.037382,0.153025,0.001613,-0.102140,0.116930,-0.022171,0.034916,-0.009150,-0.104001,-0.156647,-0.014478,-0.163604,0.206805,0.036256,-0.127346,-0.219273,0.032651,-0.071922,0.090563,-0.160597,0.011026,0.173076,-0.131545,0.038575,0.019498,-0.025816,0.070038,0.084248,-0.002049,-0.034676,-0.185495,0.163334,0.081271,0.080871,0.167882,-0.078233,-0.106146,0.085675,0.001124,0.041926,-0.057152,-0.023949,-0.152997,-0.078717,-0.153711,-0.137984,0.081323,-0.067038,0.151813,-0.062525,0.036004,0.004312,-0.143533,-0.041953,0.154709,-0.028992,0.111427,0.065880,-0.030807,0.289103,0.012257,0.115942,-0.117871,-0.023113,-0.061750,-0.134105,0.012688,0.129163,-0.080443,-0.022447,-0.000662,-0.030636,-0.141549,-0.091129,0.102431,-0.037980,0.331925,0.115644,0.162084,-0.118453,-0.246615,-0.157276,0.143112,0.069215,-0.087440,0.044327,-0.037424,-0.139263,-0.005606,-0.119886,0.062301,0.163394,-0.113937,-0.011313,-0.002656,-0.120832,0.050192,0.046760,-0.180776,-0.239032,0.007297,-0.078945,-0.220428,-0.094903,-0.134941,0.151084,-0.055352,0.116569,0.079597,0.010235,-0.126770,-0.045961,-0.078668,0.001353
-0.059027,0.061885,0.150843,0.192770,-0.029246,0.019231,-0.115642,-0.084212,0.016537,-0.065233,-0.379034,0.019764,-0.062326,-0.149816,0.110259,0.038348,-0.034732,-0.017218,0.099938,0.034347,-0.039708,-0.138791,-0.125049,0.020033,0.050073,-0.261192,0.145349,-0.124212,-0.004431,-0.062668,-0.045302,-0.319688,0.031722,-0.147794,0.062761,0.136036,-0.019821,-0.114661,0.039536,-0.020355,0.217657,-0.091184,0.267854,0.275611,-0.048575,-0.053798,0.069812,0.056404,0.026082,0.032042,0.001860,-0.033285,0.046079,0.071607,0.127853,0.013192,0.207719,0.064929,0.052051,-0.197162,0.021329,0.116988,0.103122,0.082362,0.165999,0.149739,-0.021436,0.171859,0.081632,-0.004572,-0.144827,-0.034404,-0.000507,-0.081498,-0.009100,-0.207174,0.020423,0.074493,0.090418,-0.209480,-0.003562,-0.026299,-0.184203,-0.048636,0.118401,-0.021413,0.093861,0.089143,0.083753,0.186627,0.037674,-0.031127,0.019746,-0.005401,-0.062729,-0.040098,0.004027,-0.004429,0.094655,0.077488,-0.105274,0.213465,0.207115,-0.090812,0.109751,0.043112,0.060515,0.049830,0.167769,0.034439,-0.226243,0.011147,0.072801,0.073607,0.026711,0.107680,0.137693,0.104894,0.057812,-0.027129,0.284892,0.213110,0.128508,-0.015873,0.053847,-0.053413,0.069321,0.029276,0.023976,0.149836,-0.035253,0.098733,0.113248,0.230312,-0.020002,0.069140,0.068139,-0.126850,-0.095324,0.059429,0.086026,-0.180512,-0.011274,-0.094167
-0.277736,-0.050153,0.032629,0.183527,0.017602,0.127005,-0.027369,-0.000986,0.052881,0.011893,-0.086058,0.240564,0.125783,-0.078068,0.055963,-0.077679,-0.058986,0.103404,0.072571,0.102674,-0.063881,0.019422,-0.053867,-0.085732,-0.001279,0.061553,0.171950,0.159761,-0.010336,-0.056179,0.054322,0.030905,0.122244,0.041861,-0.047782,0.139480,-0.092071,0.150588,0.000590,-0.006334,-0.015711,0.071851,0.047118,0.019522,0.037683,-0.162818,0.038395,0.007111,0.430265,-0.089602,0.112346,0.235936,0.051681,-0.082849,0.003329,0.172467,0.071762,0.363342,0.137121,-0.165902,0.089992,-0.267609,0.052109,0.145532,0.042961,0.025680,-0.261866,-0.004284,-0.030059,0.057004,0.056881,0.040332,-0.100285,0.004870,0.004805,0.029500,0.124858,0.105355,-0.038573,0.067305,-0.102586,-0.055234,-0.082582,-0.041652,0.047915,0.037874,-0.102030,-0.041687,-0.001133,-0.089487,0.001187,0.009450,-0.035659,0.043614,-0.057584,0.155444,0.322612,-0.029357,0.014225,0.027334,-0.152012,0.064219,0.037621,0.096203,0.086332,0.116031,-0.245171,0.177833,-0.023009,0.063005,-0.202689,-0.010848,0.169628,-0.005775,0.238669,-0.038137,-0.081568,-0.005356,0.019589,-0.103073,-0.129964,0.041942,0.048473,-0.096709,-0.018839,0.084204,-0.030336,0.040086,-0.008532,-0.067923,0.095672,0.027924,-0.040689,0.056601,0.026205,0.087791,0.005378,-0.199036,0.121687,-0.063962,0.102341,0.098440,0.038222,0.114041
-0.069676,-0.107560,-0.022536,0.032264,0.140611,0.258114,-0.103746,0.044855,0.212742,0.053306,-0.290293,-0.249529,0.003269,-0.154752,0.130573,-0.080191,-0.045958,0.158984,0.024202,0.162471,0.017668,0.066740,0.028667,0.124142,-0.112880,-0.118935,0.037990,-0.238481,0.096967,0.133025,0.011131,0.010660,0.218979,-0.091768,-0.024703,0.220357,0.039518,-0.057131,-0.070806,0.005540,0.083498,-0.061894,0.067808,0.027955,0.063854,0.173145,0.002686,0.231509,-0.257932,-0.083896,0.052244,0.152626,0.083511,0.197336,-0.082267,0.101353,0.065614,-0.224107,0.040573,-0.073125,0.043253,-0.183570,0.136380,-0.145541,0.218678,-0.016969,0.076361,0.152027,-0.063917,-0.142843,0.060997,0.030347,-0.026106,-0.068904,-0.021290,0.025887,0.015464,0.263329,0.013476,0.153895,0.066058,-0.078389,0.176084,-0.035801,-0.003616,0.021620,0.172591,-0.047145,-0.015296,-0.026863,0.101813,0.126082,-0.016617,-0.167935,0.082943,-0.237599,-0.305620,-0.138944,0.172803,0.017039,-0.062079,0.192920,-0.038858,-0.105327,-0.039153,0.200557,-0.178416,-0.237739,0.077376,-0.009144,-0.100974,0.095409,-0.173864,0.141106,-0.109929,0.159139,-0.050481,0.011193,-0.056143,-0.060878,-0.208467,-0.099877,-0.192510,0.093949,-0.023357,0.012771,-0.028634,-0.059513,0.061386,0.072372,-0.004116,-0.072711,0.013505,-0.179362,0.065397,-0.009387,-0.056909,0.011560,0.027445,-0.116134,-0.066226,0.244345,0.031706,0.014821
-0.072983,0.124403,-0.217028,-0.019959,-0.137383,0.001085,-0.094610,-0.017937,0.128890,0.014142,-0.299968,-0.191455,-0.146563,-0.183524,0.064539,-0.084260,-0.054503,0.099094,0.082084,0.056689,0.243047,-0.004617,-0.067516,0.181589,-0.068921,-0.033489,-0.157025,-0.066554,0.059076,0.134289,0.057752,0.044466,0.030445,0.029513,-0.017998,-0.003007,0.049798,0.177081,0.098696,0.173775,0.108237,0.076997,0.059274,0.047617,0.103285,0.076250,0.073010,0.012109,-0.160303,0.035500,0.011275,0.171485,0.092450,0.098652,0.065572,-0.113353,0.017534,-0.141616,0.133890,-0.043999,0.171792,0.046884,0.213893,-0.137187,-0.101567,0.047824,-0.061398,0.175153,-0.068296,0.009175,-0.057903,0.109872,0.102993,-0.008506,0.006535,-0.121772,0.089785,-0.098823,0.009845,-0.015753,0.095229,0.026883,-0.007878,0.041498,-0.115092,-0.075977,-0.055695,0.084718,0.176999,0.155631,0.073718,-0.182839,-0.101011,0.057406,0.015237,0.141823,-0.041600,-0.207988,0.020442,-0.108184,0.108440,0.091835,0.076987,-0.126746,0.128679,0.054578,0.188867,-0.122657,0.026209,0.207656,-0.315275,-0.037636,-0.090814,0.003665,0.025543,-0.050838,0.042958,0.093921,-0.031485,0.001583,-0.013120,0.057680,-0.048110,0.027452,0.131113,0.114782,-0.389105,0.024478,-0.000539,0.295091,0.097076,-0.016000,0.024695,-0.027063,0.015277,0.035227,0.073811,0.084268,-0.012385,-0.291077,0.208572,0.086104,0.152681,-0.111217
0.276971,-0.037044,-0.044606,0.262756,-0.071047,0.036632,0.171443,0.016916,-0.096889,-0.042793,-0.147170,0.013189,-0.018768,-0.029408,-0.089099,-0.144626,-0.017294,-0.047355,0.078041,-0.100099,-0.039769,0.036193,-0.060440,-0.199407,0.135599,-0.113684,0.012038,-0.170992,-0.046809,-0.012266,0.019987,-0.104837,0.156167,-0.192968,-0.105488,-0.069705,-0.007754,-0.107616,-0.114043,-0.027421,0.309708,-0.095544,0.073540,0.158600,0.034094,-0.013819,0.042462,0.074382,-0.046553,0.042339,-0.088005,-0.224637,0.020035,-0.030928,0.018725,-0.242289,-0.024559,0.012651,0.026995,0.108537,-0.087105,-0.097137,-0.025414,0.020774,0.161016,0.129225,-0.100976,0.290696,0.084582,-0.027604,-0.077951,-0.200642,0.074507,-0.077953,-0.054902,0.070285,-0.025952,0.040037,0.002907,0.042189,-0.042485,0.123037,0.067864,0.135455,0.104224,0.032569,-0.266887,-0.296833,-0.015904,0.086101,0.242620,0.032302,-0.080221,-0.051859,0.001170,-0.055892,0.074462,-0.085618,-0.096565,-0.078722,-0.022539,-0.143717,0.184542,-0.032608,0.119479,0.166178,-0.146642,0.000102,0.254496,-0.132897,-0.072568,-0.011875,0.059165,0.077260,-0.384658,0.195826,-0.036608,0.006016,-0.042542,-0.141477,-0.015571,-0.039890,0.002560,-0.025127,0.032646,-0.249256,0.072689,0.186989,-0.039275,0.160239,-0.051395,-0.224228,0.191051,0.094895,-0.024228,0.038975,0.047947,0.034147,-0.014833,-0.006414,0.118939,0.103479,0.116546,-0.060907
-0.324017,0.006098,-0.120079,-0.022399,-0.100939,-0.014387,-0.110156,0.201737,0.064960,-0.049128,0.271803,0.059696,-0.058939,0.122430,0.003649,-0.055232,0.047263,0.016621,0.084511,0.048269,0.020751,-0.065521,-0.094996,-0.093445,0.060282,-0.034417,0.043407,-0.113570,0.110600,-0.072314,-0.051620,0.144152,0.018867,0.109543,-0.059264,-0.082395,0.046214,0.196586,0.043753,-0.064132,0.090834,0.022789,-0.059433,0.123805,-0.018137,0.045086,0.060906,-0.020624,-0.095372,-0.094858,0.129150,-0.022668,-0.150545,-0.092182,-0.040075,-0.032129,-0.045818,-0.102317,0.066260,-0.109131,-0.098880,0.048990,-0.235560,0.053416,0.029397,-0.012724,-0.094877,-0.056409,0.057149,-0.126128,-0.098219,0.072326,0.077758,-0.241368,-0.160999,0.014493,0.036090,0.014010,-0.061079,-0.093864,-0.030480,0.021340,-0.141936,0.079344,-0.010854,0.176962,0.075274,-0.209256,-0.110160,0.163630,0.027853,-0.070403,0.097506,-0.061789,0.146366,-0.010924,-0.087602,-0.009853,0.084115,-0.047776,0.004474,-0.004453,0.023278,-0.050945,0.007024,0.066103,0.018381,-0.036964,-0.052743,-0.070062,0.431401,-0.027820,-0.009191,0.036125,0.245944,0.020724,-0.120924,-0.117666,-0.105469,-0.084565,0.013624,0.008146,-0.107680,-0.177290,-0.041073,0.013402,-0.132928,-0.090741,-0.115383,-0.154115,0.156728,0.097228,-0.030826,0.028993,0.033984,0.050796,0.229418,-0.001668,-0.089810,-0.077629,0.094335,0.103154,-0.101754,0.186787
-0.144867,-0.010277,-0.001624,0.097230,0.356696,0.050213,-0.020727,0.010145,-0.119679,0.019081,0.293565,-0.016138,-0.117580,-0.020059,-0.019275,-0.158282,0.054190,0.018706,-0.207649,0.030512,-0.171121,0.065059,0.002032,-0.038243,0.025335,0.083396,-0.172089,-0.035635,-0.027905,-0.140083,-0.071734,0.005737,-0.010086,0.110149,0.090907,0.078542,-0.324696,-0.042377,0.032528,0.017097,-0.156068,0.047602,0.050702,0.059468,-0.044969,-0.029103,0.101646,0.141096,0.074088,0.025139,0.001406,-0.027386,0.276389,-0.109220,-0.026662,0.159071,-0.019040,0.032916,0.015239,-0.021099,-0.030111,0.005253,-0.061669,0.074771,-0.116702,-0.163573,-0.135207,-0.066045,0.006349,-0.064753,-0.100635,-0.070526,-0.109552,-0.022801,0.045804,-0.072689,0.043387,-0.006867,-0.048679,0.140922,-0.020379,0.084767,-0.166536,0.104212,0.239800,-0.000670,0.032790,-0.150208,0.083659,0.266174,-0.025662,-0.136891,-0.091907,-0.160929,0.144796,0.129361,0.103631,-0.115134,-0.017974,-0.108126,-0.046134,0.255433,-0.199456,-0.028992,0.095375,-0.009291,0.056392,0.044278,-0.050669,-0.054114,-0.234803,0.005735,-0.012144,0.003633,0.226056,-0.050263,-0.022184,0.015134,0.025352,0.052260,0.340056,-0.227412,-0.016660,0.028838,0.006029,-0.023123,0.179717,0.107693,0.010233,-0.296213,-0.087459,0.063440,-0.092241,-0.151167,-0.115006,0.071498,-0.059350,-0.146120,-0.104204,0.079936,0.051251,-0.007629,0.067294,-0.087172
